creationDate|Post.id|Place.id
2012-11-27T08:07:15.595+00:00|1168231107616|108
2012-11-27T08:07:16.595+00:00|1168231107617|53
2012-11-27T08:07:17.595+00:00|1168231107618|53
2012-11-27T08:07:19.595+00:00|1168231107620|53
2012-11-27T08:07:21.595+00:00|1168231107622|53
2012-11-27T08:07:22.595+00:00|1168231107623|53
2012-11-27T08:07:23.595+00:00|1168231107624|53
2012-11-27T08:07:24.595+00:00|1168231107625|53
2012-11-27T08:07:25.595+00:00|1168231107626|53
2012-11-27T20:53:54.909+00:00|1168231108378|97
2012-11-27T20:53:55.909+00:00|1168231108379|97
2012-11-27T20:53:56.909+00:00|1168231108380|97
2012-11-27T20:53:57.909+00:00|1168231108381|97
2012-11-27T20:53:58.909+00:00|1168231108382|97
