creationDate|Comment.id|Tag.id
2012-12-27T06:53:41.974+00:00|1168231107766|2038
2012-12-27T06:53:41.974+00:00|1168231107766|2794
2012-12-27T06:53:41.974+00:00|1168231107766|2953
2012-12-27T06:53:41.974+00:00|1168231107766|4844
2012-12-27T06:30:57.854+00:00|1168231107808|2878
2012-12-27T06:30:57.854+00:00|1168231107808|9690
2012-12-27T06:30:57.854+00:00|1168231107808|10490
2012-12-27T06:32:02.184+00:00|1168231107809|2842
2012-12-27T06:32:02.184+00:00|1168231107809|2878
2012-12-27T06:32:02.184+00:00|1168231107809|9690
2012-12-27T06:32:02.184+00:00|1168231107809|10662
2012-12-27T00:38:10.423+00:00|1168231109247|410
2012-12-27T00:38:10.423+00:00|1168231109247|3111
2012-12-27T00:38:10.423+00:00|1168231109247|12584
2012-12-27T05:36:10.089+00:00|1168231109248|5209
2012-12-27T05:36:10.089+00:00|1168231109248|12584
