creationDate|Post.id|Place.id
2012-11-23T23:52:10.311+00:00|1168231107982|60
2012-11-23T23:52:11.311+00:00|1168231107983|60
2012-11-23T23:52:12.311+00:00|1168231107984|60
2012-11-23T23:52:13.311+00:00|1168231107985|60
2012-11-23T23:52:14.311+00:00|1168231107986|60
2012-11-23T23:52:16.311+00:00|1168231107988|60
2012-11-23T23:52:17.311+00:00|1168231107989|60
2012-11-23T23:52:18.311+00:00|1168231107990|60
2012-11-23T23:52:19.311+00:00|1168231107991|60
2012-11-23T23:52:20.311+00:00|1168231107992|60
2012-11-23T23:52:21.311+00:00|1168231107993|60
2012-11-23T23:52:22.311+00:00|1168231107994|60
2012-11-23T23:52:23.311+00:00|1168231107995|60
2012-11-23T23:52:24.311+00:00|1168231107996|60
2012-11-23T23:52:25.311+00:00|1168231107997|60
