creationDate|id|imageFile|locationIP|browserUsed|language|content|length|Forum.id
2012-11-12T18:15:44.447+00:00|1168231109853|photo1168231109853.jpg|27.122.45.252|Internet Explorer|""|""|0|1168231104983
2012-11-12T18:15:45.447+00:00|1168231109854|photo1168231109854.jpg|27.122.45.252|Internet Explorer|""|""|0|1168231104983
2012-11-12T18:15:46.447+00:00|1168231109855|photo1168231109855.jpg|27.122.45.252|Internet Explorer|""|""|0|1168231104983
2012-11-12T18:15:47.447+00:00|1168231109856|photo1168231109856.jpg|27.122.45.252|Internet Explorer|""|""|0|1168231104983
2012-11-12T18:15:48.447+00:00|1168231109857|photo1168231109857.jpg|27.122.45.252|Internet Explorer|""|""|0|1168231104983
2012-11-12T18:15:49.447+00:00|1168231109858|photo1168231109858.jpg|27.122.45.252|Internet Explorer|""|""|0|1168231104983
2012-11-12T18:15:50.447+00:00|1168231109859|photo1168231109859.jpg|27.122.45.252|Internet Explorer|""|""|0|1168231104983
2012-11-12T18:15:51.447+00:00|1168231109860|photo1168231109860.jpg|27.122.45.252|Internet Explorer|""|""|0|1168231104983
2012-11-12T18:15:52.447+00:00|1168231109861|photo1168231109861.jpg|27.122.45.252|Internet Explorer|""|""|0|1168231104983
2012-11-12T18:15:53.447+00:00|1168231109862|photo1168231109862.jpg|27.122.45.252|Internet Explorer|""|""|0|1168231104983
2012-11-12T18:15:54.447+00:00|1168231109863|photo1168231109863.jpg|27.122.45.252|Internet Explorer|""|""|0|1168231104983
2012-11-12T18:15:55.447+00:00|1168231109864|photo1168231109864.jpg|27.122.45.252|Internet Explorer|""|""|0|1168231104983
2012-11-12T18:15:56.447+00:00|1168231109865|photo1168231109865.jpg|27.122.45.252|Internet Explorer|""|""|0|1168231104983
2012-11-12T18:15:57.447+00:00|1168231109866|photo1168231109866.jpg|27.122.45.252|Internet Explorer|""|""|0|1168231104983
2012-11-12T18:15:58.447+00:00|1168231109867|photo1168231109867.jpg|27.122.45.252|Internet Explorer|""|""|0|1168231104983
2012-11-12T18:15:59.447+00:00|1168231109868|photo1168231109868.jpg|27.122.45.252|Internet Explorer|""|""|0|1168231104983
2012-11-12T18:16:00.447+00:00|1168231109869|photo1168231109869.jpg|27.122.45.252|Internet Explorer|""|""|0|1168231104983
2012-11-12T18:16:01.447+00:00|1168231109870|photo1168231109870.jpg|27.122.45.252|Internet Explorer|""|""|0|1168231104983
2012-11-12T18:16:02.447+00:00|1168231109871|photo1168231109871.jpg|27.122.45.252|Internet Explorer|""|""|0|1168231104983
