creationDate|Forum.id|Person.id
2012-11-03T10:03:55.388+00:00|687194767525|35184372088850
2012-11-03T10:03:55.388+00:00|962072674470|35184372088850
2012-11-03T10:03:55.388+00:00|1030792151207|35184372088850
2012-11-03T10:03:55.388+00:00|618475290792|35184372088850
2012-11-03T10:03:55.388+00:00|893353197738|35184372088850
2012-11-03T10:03:55.388+00:00|893353197739|35184372088850
2012-11-03T10:03:55.388+00:00|755914244268|35184372088850
2012-11-03T10:03:55.388+00:00|824633721006|35184372088850
2012-11-03T10:03:55.388+00:00|549755814063|35184372088850
2012-11-03T10:03:55.388+00:00|755914244272|35184372088850
2012-11-03T10:03:55.388+00:00|824633721009|35184372088850
2012-11-03T10:03:55.388+00:00|893353197746|35184372088850
2012-11-03T10:03:55.388+00:00|824633721011|35184372088850
2012-11-03T10:03:55.388+00:00|618475290804|35184372088850
2012-11-03T10:03:55.388+00:00|893353197751|35184372088850
2012-11-03T10:03:55.388+00:00|893353197752|35184372088850
2012-11-03T22:48:35.848+00:00|962072674532|13194139533355
2012-11-03T10:03:55.388+00:00|412316860710|35184372088850
2012-11-03T10:03:55.388+00:00|412316860711|35184372088850
2012-11-03T10:03:55.388+00:00|755914244392|35184372088850
2012-11-03T10:03:55.388+00:00|1030792151337|35184372088850
2012-11-03T10:03:55.388+00:00|687194767658|35184372088850
2012-11-03T10:03:55.388+00:00|755914244398|35184372088850
2012-11-03T10:03:55.388+00:00|343597383985|35184372088850
2012-11-03T10:03:55.388+00:00|824633721138|35184372088850
2012-11-03T10:03:55.388+00:00|412316860723|35184372088850
2012-11-03T10:03:55.388+00:00|687194767668|35184372088850
2012-11-03T10:03:55.388+00:00|618475290933|35184372088850
2012-11-03T10:03:55.388+00:00|962072674614|35184372088850
2012-11-03T10:03:55.388+00:00|618475290935|35184372088850
2012-11-03T10:03:55.388+00:00|412316860730|35184372088850
2012-11-03T10:03:55.388+00:00|755914244412|35184372088850
2012-11-03T10:03:55.388+00:00|549755814205|35184372088850
2012-11-03T10:03:55.388+00:00|687194767679|35184372088850
2012-11-03T10:03:55.388+00:00|824633721155|35184372088850
2012-11-03T04:19:45.782+00:00|1099511628185|2199023255594
2012-11-03T04:19:45.782+00:00|1099511628185|17592186044461
2012-11-03T04:19:45.782+00:00|1099511628185|26388279066658
2012-11-03T10:03:55.388+00:00|962072674750|35184372088850
2012-11-03T10:03:55.388+00:00|962072674751|35184372088850
2012-11-03T10:03:55.388+00:00|1030792151490|35184372088850
2012-11-03T10:03:55.388+00:00|962072674755|35184372088850
