creationDate|Post.id|Place.id
2012-09-23T06:56:56.718+00:00|1099511632283|53
2012-09-23T06:56:57.718+00:00|1099511632284|53
2012-09-23T06:56:58.718+00:00|1099511632285|53
2012-09-23T06:56:59.718+00:00|1099511632286|53
2012-09-23T06:57:00.718+00:00|1099511632287|53
2012-09-23T06:57:01.718+00:00|1099511632288|53
2012-09-23T06:57:02.718+00:00|1099511632289|53
2012-09-23T06:57:03.718+00:00|1099511632290|53
2012-09-23T06:57:04.718+00:00|1099511632291|53
2012-09-23T06:57:05.718+00:00|1099511632292|53
2012-09-23T06:57:06.718+00:00|1099511632293|53
2012-09-23T06:57:07.718+00:00|1099511632294|53
2012-09-23T06:57:08.718+00:00|1099511632295|53
2012-09-23T06:57:09.718+00:00|1099511632296|53
2012-09-23T06:57:10.718+00:00|1099511632297|53
2012-09-23T06:57:11.718+00:00|1099511632298|53
2012-09-23T06:57:12.718+00:00|1099511632299|53
2012-09-23T06:57:13.718+00:00|1099511632300|53
2012-09-23T06:57:14.718+00:00|1099511632301|53
2012-09-23T06:57:15.718+00:00|1099511632302|53
