creationDate|Post.id|Place.id
2012-11-20T17:13:16.820+00:00|1168231104619|1
2012-11-20T17:13:17.820+00:00|1168231104620|1
2012-11-20T17:13:18.820+00:00|1168231104621|1
2012-11-20T17:13:19.820+00:00|1168231104622|1
2012-11-20T17:13:20.820+00:00|1168231104623|1
2012-11-20T17:13:21.820+00:00|1168231104624|1
2012-11-20T17:13:22.820+00:00|1168231104625|1
2012-11-20T17:13:23.820+00:00|1168231104626|1
2012-11-20T17:13:24.820+00:00|1168231104627|1
2012-11-20T17:13:25.820+00:00|1168231104628|1
2012-11-20T17:13:26.820+00:00|1168231104629|1
2012-11-20T17:13:27.820+00:00|1168231104630|1
2012-11-20T17:13:28.820+00:00|1168231104631|1
2012-11-20T17:13:29.820+00:00|1168231104632|1
2012-11-20T17:13:30.820+00:00|1168231104633|1
2012-11-20T17:13:31.820+00:00|1168231104634|1
2012-11-20T11:58:01.004+00:00|1168231105012|92
2012-11-20T11:58:02.004+00:00|1168231105013|92
2012-11-20T11:58:03.004+00:00|1168231105014|92
2012-11-20T11:58:04.004+00:00|1168231105015|92
2012-11-20T11:58:05.004+00:00|1168231105016|92
2012-11-20T11:58:06.004+00:00|1168231105017|92
2012-11-20T11:58:07.004+00:00|1168231105018|92
2012-11-20T11:58:08.004+00:00|1168231105019|92
2012-11-20T11:58:09.004+00:00|1168231105020|92
2012-11-20T11:58:10.004+00:00|1168231105021|92
2012-11-20T11:58:11.004+00:00|1168231105022|92
2012-11-20T11:58:12.004+00:00|1168231105023|92
2012-11-20T11:58:13.004+00:00|1168231105024|92
2012-11-20T11:58:14.004+00:00|1168231105025|92
2012-11-20T11:58:15.004+00:00|1168231105026|92
2012-11-20T11:58:16.004+00:00|1168231105027|92
2012-11-20T11:58:17.004+00:00|1168231105028|92
2012-11-20T11:58:18.004+00:00|1168231105029|92
2012-11-20T11:58:19.004+00:00|1168231105030|92
