creationDate|Post.id|Place.id
2012-10-15T03:26:12.686+00:00|1099511629297|110
2012-10-15T03:26:13.686+00:00|1099511629298|110
2012-10-15T03:26:14.686+00:00|1099511629299|110
2012-10-15T03:26:15.686+00:00|1099511629300|110
2012-10-15T03:26:16.686+00:00|1099511629301|110
2012-10-15T03:26:18.686+00:00|1099511629303|110
2012-10-15T03:26:19.686+00:00|1099511629304|110
2012-10-15T03:26:20.686+00:00|1099511629305|110
2012-10-15T03:26:21.686+00:00|1099511629306|110
2012-10-15T03:26:22.686+00:00|1099511629307|110
2012-10-15T03:26:23.686+00:00|1099511629308|110
2012-10-15T03:26:24.686+00:00|1099511629309|110
2012-10-15T03:26:25.686+00:00|1099511629310|110
2012-10-15T03:26:26.686+00:00|1099511629311|110
2012-10-15T23:18:44.216+00:00|1099511631447|60
2012-10-15T23:18:45.216+00:00|1099511631448|60
2012-10-15T23:18:47.216+00:00|1099511631450|60
2012-10-15T23:18:48.216+00:00|1099511631451|60
2012-10-15T23:18:49.216+00:00|1099511631452|60
2012-10-15T23:18:50.216+00:00|1099511631453|60
