creationDate|Comment.id|Tag.id
2012-11-19T05:33:53.708+00:00|1168231106111|575
2012-11-19T05:33:53.708+00:00|1168231106111|1206
2012-11-19T05:33:53.708+00:00|1168231106111|2088
2012-11-19T05:33:53.708+00:00|1168231106111|2836
2012-11-19T05:33:53.708+00:00|1168231106111|4960
2012-11-19T05:33:53.708+00:00|1168231106111|11903
2012-11-19T05:33:53.708+00:00|1168231106111|12229
2012-11-19T22:45:24.101+00:00|1168231106114|575
2012-11-19T22:45:24.101+00:00|1168231106114|1183
2012-11-19T22:45:24.101+00:00|1168231106114|2088
2012-11-19T22:45:24.101+00:00|1168231106114|9195
2012-11-19T22:45:24.101+00:00|1168231106114|10755
2012-11-19T22:45:24.101+00:00|1168231106114|11739
2012-11-19T22:45:24.101+00:00|1168231106114|12229
2012-11-19T05:35:52.278+00:00|1168231106116|448
2012-11-19T05:35:52.278+00:00|1168231106116|575
2012-11-19T05:35:52.278+00:00|1168231106116|1206
2012-11-19T05:35:52.278+00:00|1168231106116|2088
2012-11-19T05:35:52.278+00:00|1168231106116|2104
2012-11-19T05:35:52.278+00:00|1168231106116|2836
2012-11-19T05:35:52.278+00:00|1168231106116|4960
2012-11-19T05:35:52.278+00:00|1168231106116|5185
2012-11-19T05:35:52.278+00:00|1168231106116|9042
2012-11-19T05:35:52.278+00:00|1168231106116|11903
2012-11-19T05:35:52.278+00:00|1168231106116|12229
