creationDate|Comment.id|Tag.id
2012-09-16T07:36:01.920+00:00|1099511630434|285
2012-09-16T07:36:01.920+00:00|1099511630434|5094
2012-09-16T07:36:01.920+00:00|1099511630434|5103
2012-09-16T07:36:01.920+00:00|1099511630434|15589
2012-09-16T12:07:44.822+00:00|1099511630510|1521
2012-09-16T12:07:44.822+00:00|1099511630510|9261
2012-09-16T12:07:44.822+00:00|1099511630510|12672
2012-09-16T12:07:44.822+00:00|1099511630510|14355
2012-09-16T20:40:21.619+00:00|1099511630519|799
2012-09-16T20:40:21.619+00:00|1099511630519|2057
2012-09-16T13:38:37.392+00:00|1099511630561|2827
2012-09-16T13:38:37.392+00:00|1099511630561|2937
2012-09-16T13:38:37.392+00:00|1099511630561|9236
2012-09-16T13:38:37.392+00:00|1099511630561|12182
2012-09-16T13:38:37.392+00:00|1099511630561|13688
