1356428735427|1356998400000|false|1168231106735|35184372088856
1354758915450|1355269512518|false|1168231106754|37383395344409
1353863735678|1356998400000|false|1168231106764|26388279066641
1354705649445|1356998400000|false|1168231106765|32985348833329
1356255724109|1356998400000|false|1168231106770|37383395344394
1355958869769|1356998400000|false|1168231106783|35184372088834
1351480027328|1356998400000|false|1099511630055|10995116277761
1349455842423|1356998400000|false|1099511630070|32985348833318
1348219235370|1356998400000|false|1099511630074|15393162788877
1356344169771|1356998400000|false|1168231106815|10995116277782
1350508608480|1356998400000|false|1099511630087|28587302322209
1355906574858|1356998400000|false|1168231106838|32985348833291
1355630445363|1356311378001|false|1168231106851|13194139533342
1353839659368|1356998400000|false|1168231106870|26388279066655
1334937013597|1356998400000|false|893353199928|8796093022234
1334939623597|1356998400000|false|893353199941|21990232555527
1334875543597|1356998400000|false|893353199956|10995116277808
1334873338597|1356998400000|false|893353199967|26388279066632
1334881753597|1356998400000|false|893353199973|24189255811109
1334945113597|1334945128021|true|893353199983|26388279066658
1343260995066|1356998400000|false|1030792153456|32
1356793831930|1356998400000|false|1168231106940|28587302322180
1347026166938|1352072456188|false|1030792153477|8796093022237
1353544788853|1356998400000|false|1168231106960|13194139533355
1356890523922|1356998400000|false|1168231106975|10995116277761
1351573142476|1356998400000|false|1099511630242|35184372088871
1343105414433|1356998400000|false|1030792153517|24189255811081
1355060265403|1355269512518|false|1168231106994|37383395344409
1339658972838|1356998400000|false|962072676793|2199023255557
1339742402838|1356998400000|false|962072676802|2199023255557
1339816877838|1356998400000|false|962072676811|19791209299968
1339710497838|1356998400000|false|962072676831|19791209299968
1339676522838|1356998400000|false|962072676851|28587302322191
1339767557838|1356998400000|false|962072676864|28587302322191
1339752572838|1352072456188|false|962072676877|8796093022237
1339758872838|1352072456188|false|962072676882|8796093022237
1339743482838|1356998400000|false|962072676887|28587302322223
1339715357838|1356998400000|false|962072676901|28587302322223
1339766657838|1356998400000|false|962072676915|8796093022244
1339706312838|1356998400000|false|962072676930|8796093022244
1346910626964|1356998400000|false|1030792153681|10995116277782
1353834779054|1356998400000|false|1168231107169|19791209299987
1352153509218|1356998400000|false|1099511630451|2199023255573
1348343910586|1356998400000|false|1099511630467|32985348833291
1354048121682|1356998400000|false|1168231107205|10995116277761
1348824200438|1356998400000|false|1099511630472|30786325577740
1356899644470|1356998400000|false|1168231107221|6597069766702
1354874789519|1355269512518|false|1168231107239|37383395344409
1339254073001|1356998400000|false|962072677043|21990232555527
1349492206843|1356998400000|false|1099511630536|26388279066632
1355906780250|1356998400000|false|1168231107290|2199023255594
1354288095420|1356998400000|false|1168231107307|15393162788877
1354386890387|1356998400000|false|1168231107317|28587302322209
1355895364057|1356998400000|false|1168231107332|8796093022244
1353672246968|1356998400000|false|1168231107340|8796093022237
1345773813941|1345773823941|true|1030792153886|13194139533355
1353111882653|1356998400000|false|1168231107361|28587302322204
1354265053122|1356998400000|false|1168231107378|8796093022234
1336733870914|1356998400000|false|962072677180|2199023255557
1337765144645|1356998400000|false|962072677185|17592186044461
1355287577099|1355287587209|true|1168231107404|10995116277783
1339066847487|1356998400000|false|962072677202|24189255811081
1354636580841|1356998400000|false|1168231107426|35184372088871
1353192041225|1356998400000|false|1168231107442|26388279066655
1356725716209|1356998400000|false|1168231107451|30786325577731
1355015359877|1356998400000|false|1168231107468|16
1355391578875|1356998400000|false|1168231107487|26388279066658
1352477309366|1355795977731|false|1168231107506|13194139533352
1356272799150|1356998400000|false|1168231107527|28587302322223
1355880384661|1356998400000|false|1168231107537|19791209299968
1356558776576|1356998400000|false|1168231107556|28587302322196
1356200211039|1356998400000|false|1168231107576|32985348833329
1356696033243|1356998400000|false|1168231107594|35184372088834
1354222497928|1356998400000|false|1168231107612|32985348833318
1343603454696|1356998400000|false|1030792154143|24189255811109
1356301482822|1356998400000|false|1168231107631|35184372088850
1348636262819|1356998400000|false|1099511630912|14
1325733396509|1356998400000|false|755914247240|17592186044461
1325742081509|1328030985363|false|755914247251|8796093022249
1355576767819|1356998400000|false|1168231109515|24189255811081
1354939181028|1355269512518|false|1168231109534|37383395344409
1353678873591|1356998400000|false|1168231109553|19791209299968
1356228800072|1356998400000|false|1168231109563|32
1356728682062|1356998400000|false|1168231109571|6597069766702
1354701498270|1356998400000|false|1168231109585|32985348833291
1354056873716|1356998400000|false|1168231109601|15393162788877
1356366988951|1356998400000|false|1168231109606|30786325577740
1351131922883|1356998400000|false|1099511632872|13194139533352
1349643171346|1356998400000|false|1099511632886|10995116277782
1349709366346|1356998400000|false|1099511632896|28587302322209
1349322171745|1356998400000|false|1099511632898|10995116277782
1349379726745|1356998400000|false|1099511632917|30786325577731
1349412846745|1356998400000|false|1099511632921|24189255811109
1349468151745|1356998400000|false|1099511632936|26388279066668
1349402856745|1356998400000|false|1099511632948|8796093022234
1349359746745|1356998400000|false|1099511632966|28587302322196
1349378826745|1356998400000|false|1099511632983|14
1349404836745|1356998400000|false|1099511632996|35184372088871
1349397051745|1356998400000|false|1099511633002|2199023255557
1349408841745|1356998400000|false|1099511633009|28587302322209
1349318661745|1356998400000|false|1099511633028|28587302322204
1349374506745|1356998400000|false|1099511633048|16
1349346381745|1356998400000|false|1099511633052|28587302322180
1335472433032|1356998400000|false|893353202861|24189255811081
1349454450044|1356998400000|false|1099511633074|6597069766702
1324511190808|1356998400000|false|755914249405|14
1322195178677|1356998400000|false|755914249416|21990232555527
1354673255694|1356998400000|false|1168231109853|35184372088856
1334475624495|1337263115410|false|893353202917|21990232555526
1348639723785|1352026203133|false|1099511633138|32985348833318
1356215373497|1356998400000|false|1168231109889|24189255811109
1349295260204|1356998400000|false|1099511633173|2199023255573
1353972270986|1356998400000|false|1168231109917|35184372088834
1350495822567|1356998400000|false|1099511633182|28587302322223
1356683787563|1356998400000|false|1168231109936|26388279066632
1356374337135|1356998400000|false|1168231109957|28587302322196
1345010422849|1356998400000|false|1030792156504|2199023255557
1354444622699|1356998400000|false|1168231109993|17592186044461
1348044404593|1356998400000|false|1099511633271|32985348833291
1323113798168|1328030985363|false|755914249603|8796093022249
1323118748168|1328030985363|false|755914249616|8796093022249
1323200648168|1356998400000|false|755914249629|21990232555527
1323102773168|1356998400000|false|755914249646|21990232555527
1323193448168|1356998400000|false|755914249663|32
1323036803168|1356998400000|false|755914249676|32
