creationDate|Comment.id|Tag.id
2012-12-05T04:47:47.047+00:00|1168231105865|1195
2012-12-05T04:47:47.047+00:00|1168231105865|3077
2012-12-05T04:47:47.047+00:00|1168231105865|7569
2012-12-05T04:47:47.047+00:00|1168231105865|9257
2012-12-05T14:31:29.326+00:00|1168231105866|1195
2012-12-05T14:31:29.326+00:00|1168231105866|2015
2012-12-05T14:31:29.326+00:00|1168231105866|2780
2012-12-05T16:33:43.765+00:00|1168231106768|2017
2012-12-05T08:26:30.342+00:00|1168231107016|975
2012-12-05T08:26:30.342+00:00|1168231107016|2988
2012-12-05T08:26:30.342+00:00|1168231107016|5360
2012-12-05T08:26:30.342+00:00|1168231107016|7010
2012-12-05T08:26:30.342+00:00|1168231107016|11018
2012-12-05T08:26:30.342+00:00|1168231107016|14171
