creationDate|Comment.id|Tag.id
2012-10-13T19:27:01.776+00:00|1099511629124|193
2012-10-13T19:27:01.776+00:00|1099511629124|2102
2012-10-13T19:27:01.776+00:00|1099511629124|4940
2012-10-13T19:27:01.776+00:00|1099511629124|11774
2012-10-13T22:37:25.969+00:00|1099511629220|1748
2012-10-13T22:37:25.969+00:00|1099511629220|2030
2012-10-13T22:37:25.969+00:00|1099511629220|5929
2012-10-13T22:37:25.969+00:00|1099511629220|7395
2012-10-13T22:37:25.969+00:00|1099511629220|8063
2012-10-13T22:37:25.969+00:00|1099511629220|9225
2012-10-13T22:37:25.969+00:00|1099511629220|9704
2012-10-13T22:37:25.969+00:00|1099511629220|11417
2012-10-13T22:37:25.969+00:00|1099511629220|15678
