creationDate|id|imageFile|locationIP|browserUsed|language|content|length|Forum.id
2012-10-20T11:03:56.914+00:00|1099511632970|photo1099511632970.jpg|27.122.45.252|Internet Explorer|""|""|0|1099511628235
2012-10-20T11:03:57.914+00:00|1099511632971|photo1099511632971.jpg|27.122.45.252|Internet Explorer|""|""|0|1099511628235
2012-10-20T11:03:58.914+00:00|1099511632972|photo1099511632972.jpg|27.122.45.252|Internet Explorer|""|""|0|1099511628235
2012-10-20T11:03:59.914+00:00|1099511632973|photo1099511632973.jpg|27.122.45.252|Internet Explorer|""|""|0|1099511628235
2012-10-20T11:04:00.914+00:00|1099511632974|photo1099511632974.jpg|27.122.45.252|Internet Explorer|""|""|0|1099511628235
2012-10-20T11:04:01.914+00:00|1099511632975|photo1099511632975.jpg|27.122.45.252|Internet Explorer|""|""|0|1099511628235
2012-10-20T11:04:02.914+00:00|1099511632976|photo1099511632976.jpg|27.122.45.252|Internet Explorer|""|""|0|1099511628235
2012-10-20T11:04:03.914+00:00|1099511632977|photo1099511632977.jpg|27.122.45.252|Internet Explorer|""|""|0|1099511628235
2012-10-20T11:04:04.914+00:00|1099511632978|photo1099511632978.jpg|27.122.45.252|Internet Explorer|""|""|0|1099511628235
2012-10-20T11:04:05.914+00:00|1099511632979|photo1099511632979.jpg|27.122.45.252|Internet Explorer|""|""|0|1099511628235
2012-10-20T11:04:06.914+00:00|1099511632980|photo1099511632980.jpg|27.122.45.252|Internet Explorer|""|""|0|1099511628235
2012-10-20T11:04:08.914+00:00|1099511632982|photo1099511632982.jpg|27.122.45.252|Internet Explorer|""|""|0|1099511628235
2012-10-20T11:04:10.914+00:00|1099511632984|photo1099511632984.jpg|27.122.45.252|Internet Explorer|""|""|0|1099511628235
