creationDate|Forum.id|Post.id
2012-11-13T15:22:25.330+00:00|1168231104769|1168231107531
2012-11-13T15:22:26.330+00:00|1168231104769|1168231107532
2012-11-13T15:22:27.330+00:00|1168231104769|1168231107533
2012-11-13T15:22:28.330+00:00|1168231104769|1168231107534
2012-11-13T15:22:29.330+00:00|1168231104769|1168231107535
2012-11-13T15:22:30.330+00:00|1168231104769|1168231107536
2012-11-13T15:22:31.330+00:00|1168231104769|1168231107537
2012-11-13T15:22:32.330+00:00|1168231104769|1168231107538
2012-11-13T15:22:33.330+00:00|1168231104769|1168231107539
2012-11-13T15:22:34.330+00:00|1168231104769|1168231107540
2012-11-13T15:22:35.330+00:00|1168231104769|1168231107541
2012-11-13T15:22:36.330+00:00|1168231104769|1168231107542
2012-11-13T15:22:37.330+00:00|1168231104769|1168231107543
2012-11-13T15:22:38.330+00:00|1168231104769|1168231107544
2012-11-13T15:22:39.330+00:00|1168231104769|1168231107545
2012-11-13T15:22:40.330+00:00|1168231104769|1168231107546
2012-11-13T15:22:41.330+00:00|1168231104769|1168231107547
2012-11-13T15:22:42.330+00:00|1168231104769|1168231107548
