creationDate|Comment.id|Tag.id
2012-10-24T13:23:16.077+00:00|1099511630077|2797
2012-10-24T13:23:16.077+00:00|1099511630077|14175
2012-10-24T05:39:44.010+00:00|1099511630433|5094
2012-10-24T05:39:44.010+00:00|1099511630433|5103
2012-10-24T05:39:44.010+00:00|1099511630433|9259
2012-10-24T05:39:44.010+00:00|1099511630433|9349
2012-10-24T09:50:51.513+00:00|1099511630438|1202
2012-10-24T09:50:51.513+00:00|1099511630438|5094
2012-10-24T09:50:51.513+00:00|1099511630438|9259
2012-10-24T05:49:42.666+00:00|1099511630439|1988
2012-10-24T05:49:42.666+00:00|1099511630439|2118
2012-10-24T05:49:42.666+00:00|1099511630439|5094
2012-10-24T05:49:42.666+00:00|1099511630439|5103
2012-10-24T05:49:42.666+00:00|1099511630439|9349
