creationDate|Forum.id|Post.id
2012-09-20T11:07:00.540+00:00|1099511627847|1099511628497
2012-09-20T11:07:01.540+00:00|1099511627847|1099511628498
2012-09-20T11:07:02.540+00:00|1099511627847|1099511628499
2012-09-20T11:07:03.540+00:00|1099511627847|1099511628500
2012-09-20T11:07:04.540+00:00|1099511627847|1099511628501
2012-09-20T11:07:05.540+00:00|1099511627847|1099511628502
2012-09-20T11:07:06.540+00:00|1099511627847|1099511628503
2012-09-20T11:07:07.540+00:00|1099511627847|1099511628504
2012-09-20T11:07:08.540+00:00|1099511627847|1099511628505
2012-09-20T11:07:09.540+00:00|1099511627847|1099511628506
2012-09-20T11:07:10.540+00:00|1099511627847|1099511628507
2012-09-20T11:07:11.540+00:00|1099511627847|1099511628508
2012-09-20T11:07:12.540+00:00|1099511627847|1099511628509
