creationDate|id|imageFile|locationIP|browserUsed|language|content|length|Forum.id
2012-10-21T23:36:20.987+00:00|1099511627795|photo1099511627795.jpg|27.131.221.93|Internet Explorer|""|""|0|1099511627779
2012-10-21T23:36:21.987+00:00|1099511627796|photo1099511627796.jpg|27.131.221.93|Internet Explorer|""|""|0|1099511627779
2012-10-21T23:36:22.987+00:00|1099511627797|photo1099511627797.jpg|27.131.221.93|Internet Explorer|""|""|0|1099511627779
2012-10-21T23:36:23.987+00:00|1099511627798|photo1099511627798.jpg|27.131.221.93|Internet Explorer|""|""|0|1099511627779
2012-10-21T23:36:24.987+00:00|1099511627799|photo1099511627799.jpg|27.131.221.93|Internet Explorer|""|""|0|1099511627779
2012-10-21T23:36:25.987+00:00|1099511627800|photo1099511627800.jpg|27.131.221.93|Internet Explorer|""|""|0|1099511627779
2012-10-21T23:36:26.987+00:00|1099511627801|photo1099511627801.jpg|27.131.221.93|Internet Explorer|""|""|0|1099511627779
2012-10-21T23:36:27.987+00:00|1099511627802|photo1099511627802.jpg|27.131.221.93|Internet Explorer|""|""|0|1099511627779
2012-10-21T23:36:28.987+00:00|1099511627803|photo1099511627803.jpg|27.131.221.93|Internet Explorer|""|""|0|1099511627779
2012-10-21T23:36:29.987+00:00|1099511627804|photo1099511627804.jpg|27.131.221.93|Internet Explorer|""|""|0|1099511627779
2012-10-21T23:36:30.987+00:00|1099511627805|photo1099511627805.jpg|27.131.221.93|Internet Explorer|""|""|0|1099511627779
2012-10-21T23:36:31.987+00:00|1099511627806|photo1099511627806.jpg|27.131.221.93|Internet Explorer|""|""|0|1099511627779
2012-10-21T23:36:32.987+00:00|1099511627807|photo1099511627807.jpg|27.131.221.93|Internet Explorer|""|""|0|1099511627779
2012-10-21T23:36:33.987+00:00|1099511627808|photo1099511627808.jpg|27.131.221.93|Internet Explorer|""|""|0|1099511627779
2012-10-21T23:36:34.987+00:00|1099511627809|photo1099511627809.jpg|27.131.221.93|Internet Explorer|""|""|0|1099511627779
2012-10-21T17:56:55.999+00:00|1099511629028|photo1099511629028.jpg|24.38.139.231|Firefox|""|""|0|1099511627903
2012-10-21T17:56:56.999+00:00|1099511629029|photo1099511629029.jpg|24.38.139.231|Firefox|""|""|0|1099511627903
2012-10-21T17:56:57.999+00:00|1099511629030|photo1099511629030.jpg|24.38.139.231|Firefox|""|""|0|1099511627903
2012-10-21T17:56:58.999+00:00|1099511629031|photo1099511629031.jpg|24.38.139.231|Firefox|""|""|0|1099511627903
2012-10-21T17:56:59.999+00:00|1099511629032|photo1099511629032.jpg|24.38.139.231|Firefox|""|""|0|1099511627903
2012-10-21T17:57:00.999+00:00|1099511629033|photo1099511629033.jpg|24.38.139.231|Firefox|""|""|0|1099511627903
2012-10-21T18:58:27.640+00:00|1099511629322|photo1099511629322.jpg|197.220.203.36|Firefox|""|""|0|1099511627932
2012-10-21T18:58:28.640+00:00|1099511629323|photo1099511629323.jpg|197.220.203.36|Firefox|""|""|0|1099511627932
2012-10-21T18:58:29.640+00:00|1099511629324|photo1099511629324.jpg|197.220.203.36|Firefox|""|""|0|1099511627932
2012-10-21T18:58:30.640+00:00|1099511629325|photo1099511629325.jpg|197.220.203.36|Firefox|""|""|0|1099511627932
2012-10-21T01:34:24.159+00:00|1099511629741|photo1099511629741.jpg|49.50.77.195|Firefox|""|""|0|1099511627972
2012-10-21T01:34:25.159+00:00|1099511629742|photo1099511629742.jpg|49.50.77.195|Firefox|""|""|0|1099511627972
2012-10-21T01:34:26.159+00:00|1099511629743|photo1099511629743.jpg|49.50.77.195|Firefox|""|""|0|1099511627972
2012-10-21T01:34:27.159+00:00|1099511629744|photo1099511629744.jpg|49.50.77.195|Firefox|""|""|0|1099511627972
2012-10-21T01:34:28.159+00:00|1099511629745|photo1099511629745.jpg|49.50.77.195|Firefox|""|""|0|1099511627972
2012-10-21T01:34:29.159+00:00|1099511629746|photo1099511629746.jpg|49.50.77.195|Firefox|""|""|0|1099511627972
2012-10-21T01:34:30.159+00:00|1099511629747|photo1099511629747.jpg|49.50.77.195|Firefox|""|""|0|1099511627972
2012-10-21T01:34:31.159+00:00|1099511629748|photo1099511629748.jpg|49.50.77.195|Firefox|""|""|0|1099511627972
2012-10-21T01:34:32.159+00:00|1099511629749|photo1099511629749.jpg|49.50.77.195|Firefox|""|""|0|1099511627972
2012-10-21T01:34:33.159+00:00|1099511629750|photo1099511629750.jpg|49.50.77.195|Firefox|""|""|0|1099511627972
2012-10-21T01:34:34.159+00:00|1099511629751|photo1099511629751.jpg|49.50.77.195|Firefox|""|""|0|1099511627972
2012-10-21T01:34:35.159+00:00|1099511629752|photo1099511629752.jpg|49.50.77.195|Firefox|""|""|0|1099511627972
2012-10-21T01:34:36.159+00:00|1099511629753|photo1099511629753.jpg|49.50.77.195|Firefox|""|""|0|1099511627972
2012-10-21T01:34:37.159+00:00|1099511629754|photo1099511629754.jpg|49.50.77.195|Firefox|""|""|0|1099511627972
2012-10-21T23:04:52.018+00:00|1099511630376|""|192.190.31.253|Chrome|tk|About Albert Einstein,  light which laid the foundation of the photon theory of light. In 1917, Einstein applied the general|124|687194767587
