creationDate|Forum.id|Person.id
2012-12-20T11:01:44.798+00:00|1168231104832|16
2012-12-20T11:01:44.798+00:00|1168231104832|32
2012-12-20T11:01:44.798+00:00|1168231104832|8796093022244
2012-12-20T11:01:44.798+00:00|1168231104832|10995116277761
2012-12-20T11:01:44.798+00:00|1168231104832|13194139533342
2012-12-20T11:01:44.798+00:00|1168231104832|13194139533352
2012-12-20T11:01:44.798+00:00|1168231104832|15393162788877
2012-12-20T11:01:44.798+00:00|1168231104832|17592186044461
2012-12-20T11:01:44.798+00:00|1168231104832|24189255811081
2012-12-20T11:01:44.798+00:00|1168231104832|26388279066641
2012-12-20T11:01:44.798+00:00|1168231104832|26388279066658
2012-12-20T11:01:44.798+00:00|1168231104832|26388279066668
2012-12-20T11:01:44.798+00:00|1168231104832|28587302322180
2012-12-20T11:01:44.798+00:00|1168231104832|28587302322196
2012-12-20T11:01:44.798+00:00|1168231104832|30786325577740
2012-12-20T11:01:44.798+00:00|1168231104832|35184372088850
2012-12-20T11:01:44.798+00:00|1168231104832|35184372088856
2012-12-20T00:52:40.409+00:00|1168231104928|28587302322209
2012-12-20T11:40:07.696+00:00|1168231104928|15393162788877
