creationDate|Forum.id|Person.id
2012-11-23T21:37:13.286+00:00|824633720973|10995116277782
2012-11-23T23:52:09.311+00:00|1168231104811|16
2012-11-23T23:52:09.311+00:00|1168231104811|32
2012-11-23T23:52:09.311+00:00|1168231104811|8796093022244
2012-11-23T23:52:09.311+00:00|1168231104811|13194139533342
2012-11-23T23:52:09.311+00:00|1168231104811|13194139533352
2012-11-23T23:52:09.311+00:00|1168231104811|15393162788877
2012-11-23T23:52:09.311+00:00|1168231104811|17592186044461
2012-11-23T23:52:09.311+00:00|1168231104811|24189255811081
2012-11-23T23:52:09.311+00:00|1168231104811|26388279066641
2012-11-23T23:52:09.311+00:00|1168231104811|26388279066658
2012-11-23T23:52:09.311+00:00|1168231104811|26388279066668
2012-11-23T23:52:09.311+00:00|1168231104811|28587302322196
2012-11-23T23:52:09.311+00:00|1168231104811|30786325577740
2012-11-23T23:52:09.311+00:00|1168231104811|35184372088850
2012-11-23T23:52:09.311+00:00|1168231104811|35184372088856
2012-11-23T21:37:13.286+00:00|343597384135|26388279066641
