creationDate|Forum.id|Post.id
2012-12-22T21:12:18.971+00:00|1168231104656|1168231105971
2012-12-22T21:12:19.971+00:00|1168231104656|1168231105972
2012-12-22T18:39:07.773+00:00|962072674532|1168231107124
2012-12-22T01:22:17.363+00:00|1168231104923|1168231109130
2012-12-22T01:22:18.363+00:00|1168231104923|1168231109131
2012-12-22T01:22:19.363+00:00|1168231104923|1168231109132
2012-12-22T01:22:20.363+00:00|1168231104923|1168231109133
2012-12-22T01:22:21.363+00:00|1168231104923|1168231109134
2012-12-22T01:22:22.363+00:00|1168231104923|1168231109135
2012-12-22T01:22:23.363+00:00|1168231104923|1168231109136
2012-12-22T01:22:24.363+00:00|1168231104923|1168231109137
2012-12-22T01:22:25.363+00:00|1168231104923|1168231109138
2012-12-22T01:22:26.363+00:00|1168231104923|1168231109139
2012-12-22T01:22:27.363+00:00|1168231104923|1168231109140
2012-12-22T01:22:28.363+00:00|1168231104923|1168231109141
2012-12-22T01:22:29.363+00:00|1168231104923|1168231109142
2012-12-22T01:22:31.363+00:00|1168231104923|1168231109144
2012-12-22T01:22:32.363+00:00|1168231104923|1168231109145
2012-12-22T01:22:34.363+00:00|1168231104923|1168231109147
2012-12-22T01:22:35.363+00:00|1168231104923|1168231109148
2012-12-22T13:33:18.361+00:00|1168231104928|1168231109178
