creationDate|Post.id|Place.id
2012-10-16T11:23:07.633+00:00|1099511627837|1
2012-10-16T11:23:08.633+00:00|1099511627838|1
2012-10-16T11:23:09.633+00:00|1099511627839|1
2012-10-16T11:23:10.633+00:00|1099511627840|1
2012-10-16T11:23:11.633+00:00|1099511627841|1
2012-10-16T11:23:12.633+00:00|1099511627842|1
2012-10-16T11:23:13.633+00:00|1099511627843|1
2012-10-16T11:23:14.633+00:00|1099511627844|1
2012-10-16T11:23:15.633+00:00|1099511627845|1
2012-10-16T11:23:16.633+00:00|1099511627846|1
2012-10-16T11:23:17.633+00:00|1099511627847|1
2012-10-16T11:23:18.633+00:00|1099511627848|1
2012-10-16T11:23:19.633+00:00|1099511627849|1
2012-10-16T11:23:20.633+00:00|1099511627850|1
2012-10-16T11:23:21.633+00:00|1099511627851|1
2012-10-16T11:23:22.633+00:00|1099511627852|1
2012-10-16T11:23:23.633+00:00|1099511627853|1
2012-10-16T11:23:24.633+00:00|1099511627854|1
2012-10-16T11:23:25.633+00:00|1099511627855|1
2012-10-16T11:23:26.633+00:00|1099511627856|1
