1311716494142,1577664000000,false,19791209299968,1577078784,1108771200000
1289663409443,1577664000000,false,10995116277761,905990144,1104451200000
1349128911812,1577664000000,false,35184372088834,1526763520,1225929600000
1341276916938,1577664000000,false,30786325577731,1325428736,1059868800000
1333102272788,1577664000000,false,28587302322180,486543360,1117238400000
1269454444882,1577664000000,false,2199023255557,1610612736,1217462400000
1317864211981,1577664000000,false,21990232555526,1694515200,1187136000000
1318824525182,1577664000000,false,21990232555527,1694511104,1125532800000
1326224694406,1577664000000,false,26388279066632,1409306624,1116288000000
1325145399032,1577664000000,false,24189255811081,1392529408,-1
1353622525962,1577664000000,false,37383395344394,1141170176,1224028800000
1346807006184,1577664000000,false,32985348833291,1694523392,986169600000
1340714255179,1577664000000,false,30786325577740,201338880,1218499200000
1299944442861,1577664000000,false,15393162788877,990109696,1227830400000
1262531431499,1577664000000,false,14,1375748096,1078531200000
1332192634350,1577664000000,false,28587302322191,1694511104,925084800000
1264943583929,1577664000000,false,16,1191219200,1088553600000
1326412502878,1577664000000,false,26388279066641,1275076608,990576000000
1351937025388,1577664000000,false,35184372088850,637566976,965865600000
1312433278173,1577664000000,false,19791209299987,721432576,1122422400000
1331651768597,1577664000000,false,28587302322196,335544320,1169596800000
1271554041494,1577664000000,false,2199023255573,1426063360,1167955200000
1293168334086,1577664000000,false,10995116277782,1845493760,1191715200000
1290356186476,1577664000000,false,10995116277783,234885120,1209772800000
1351999875404,1577664000000,false,35184372088856,1694511104,974937600000
1353779521966,1355269512518,true,37383395344409,889208832,1160956800000
1284758701182,1577664000000,false,8796093022234,1577066496,1131321600000
1308935514199,1577664000000,false,17592186044443,1191198720,1070409600000
1333885674301,1577664000000,false,28587302322204,1157660672,-1
1288244969470,1577664000000,false,8796093022237,1694535680,-1
1298880809086,1577664000000,false,13194139533342,1157648384,-1
1328239591722,1577664000000,false,26388279066655,1140871168,1002412800000
1266012324513,1577664000000,false,32,134254592,1031788800000
1335321066437,1577664000000,false,28587302322209,419434496,1022284800000
1326672580120,1577664000000,false,26388279066658,16781312,-1
1276596057698,1293897433496,true,4398046511139,1006637056,1289088000000
1285696010451,1577664000000,false,8796093022244,1577066496,1219363200000
1320683066837,1577664000000,false,24189255811109,1694498816,-1
1344247293641,1577664000000,false,32985348833318,134225920,-1
1347156817511,1577664000000,false,35184372088871,1325424640,1067558400000
1298110980379,1577664000000,false,13194139533352,285241344,1250553600000
1285580250742,1328030985363,true,8796093022249,1577074688,1155772800000
1269174342685,1577664000000,false,2199023255594,419438592,1015372800000
1294600597913,1577664000000,false,13194139533355,1577091072,1163894400000
1330299713145,1577664000000,false,26388279066668,1325432832,-1
1305143207595,1577664000000,false,17592186044461,385884160,1179964800000
1281231676348,1577664000000,false,6597069766702,134217728,1134259200000
1331994067120,1577664000000,false,28587302322223,1509957632,1115078400000
1290716325744,1577664000000,false,10995116277808,587227136,1088726400000
1344548141016,1577664000000,false,32985348833329,1577066496,922492800000
