creationDate|Forum.id|Post.id
2012-09-25T11:16:47.328+00:00|1099511627840|1099511628426
2012-09-25T11:16:48.328+00:00|1099511627840|1099511628427
2012-09-25T11:16:49.328+00:00|1099511627840|1099511628428
2012-09-25T11:16:50.328+00:00|1099511627840|1099511628429
2012-09-25T11:16:51.328+00:00|1099511627840|1099511628430
2012-09-25T11:16:52.328+00:00|1099511627840|1099511628431
2012-09-25T11:16:53.328+00:00|1099511627840|1099511628432
2012-09-25T11:16:54.328+00:00|1099511627840|1099511628433
2012-09-25T11:16:55.328+00:00|1099511627840|1099511628434
2012-09-25T11:16:56.328+00:00|1099511627840|1099511628435
2012-09-25T11:16:57.328+00:00|1099511627840|1099511628436
2012-09-25T11:16:58.328+00:00|1099511627840|1099511628437
2012-09-25T11:16:59.328+00:00|1099511627840|1099511628438
2012-09-25T11:17:00.328+00:00|1099511627840|1099511628439
2012-09-25T11:17:02.328+00:00|1099511627840|1099511628441
2012-09-25T11:17:04.328+00:00|1099511627840|1099511628443
2012-09-25T11:17:05.328+00:00|1099511627840|1099511628444
2012-09-25T11:17:06.328+00:00|1099511627840|1099511628445
