creationDate|Forum.id|Post.id
2012-11-12T18:15:44.447+00:00|1168231104983|1168231109853
2012-11-12T18:15:45.447+00:00|1168231104983|1168231109854
2012-11-12T18:15:46.447+00:00|1168231104983|1168231109855
2012-11-12T18:15:47.447+00:00|1168231104983|1168231109856
2012-11-12T18:15:48.447+00:00|1168231104983|1168231109857
2012-11-12T18:15:49.447+00:00|1168231104983|1168231109858
2012-11-12T18:15:50.447+00:00|1168231104983|1168231109859
2012-11-12T18:15:51.447+00:00|1168231104983|1168231109860
2012-11-12T18:15:52.447+00:00|1168231104983|1168231109861
2012-11-12T18:15:53.447+00:00|1168231104983|1168231109862
2012-11-12T18:15:54.447+00:00|1168231104983|1168231109863
2012-11-12T18:15:55.447+00:00|1168231104983|1168231109864
2012-11-12T18:15:56.447+00:00|1168231104983|1168231109865
2012-11-12T18:15:57.447+00:00|1168231104983|1168231109866
2012-11-12T18:15:58.447+00:00|1168231104983|1168231109867
2012-11-12T18:15:59.447+00:00|1168231104983|1168231109868
2012-11-12T18:16:00.447+00:00|1168231104983|1168231109869
2012-11-12T18:16:01.447+00:00|1168231104983|1168231109870
2012-11-12T18:16:02.447+00:00|1168231104983|1168231109871
