creationDate|Post.id|Place.id
2012-10-20T11:03:56.914+00:00|1099511632970|52
2012-10-20T11:03:57.914+00:00|1099511632971|52
2012-10-20T11:03:58.914+00:00|1099511632972|52
2012-10-20T11:03:59.914+00:00|1099511632973|52
2012-10-20T11:04:00.914+00:00|1099511632974|52
2012-10-20T11:04:01.914+00:00|1099511632975|52
2012-10-20T11:04:02.914+00:00|1099511632976|52
2012-10-20T11:04:03.914+00:00|1099511632977|52
2012-10-20T11:04:04.914+00:00|1099511632978|52
2012-10-20T11:04:05.914+00:00|1099511632979|52
2012-10-20T11:04:06.914+00:00|1099511632980|52
2012-10-20T11:04:08.914+00:00|1099511632982|52
2012-10-20T11:04:10.914+00:00|1099511632984|52
