creationDate|Comment.id|Tag.id
2012-09-15T20:52:54.351+00:00|1099511630441|1023
2012-09-15T20:52:54.351+00:00|1099511630441|1521
2012-09-15T20:52:54.351+00:00|1099511630441|2892
2012-09-15T20:52:54.351+00:00|1099511630441|7014
2012-09-15T20:52:54.351+00:00|1099511630441|9299
2012-09-15T22:15:53.894+00:00|1099511630444|1023
2012-09-15T22:15:53.894+00:00|1099511630444|1521
2012-09-15T22:15:53.894+00:00|1099511630444|2815
2012-09-15T22:15:53.894+00:00|1099511630444|2892
2012-09-15T22:15:53.894+00:00|1099511630444|5429
2012-09-15T22:15:53.894+00:00|1099511630444|9182
