creationDate|Comment.id|Tag.id
2012-12-31T03:05:46.173+00:00|1168231107155|4849
2012-12-31T01:12:40.456+00:00|1168231107233|5985
2012-12-31T01:12:40.456+00:00|1168231107233|12035
2012-12-31T01:12:40.456+00:00|1168231107233|12451
2012-12-31T01:12:40.456+00:00|1168231107233|12557
2012-12-31T10:37:15.901+00:00|1168231107235|7135
2012-12-31T10:37:15.901+00:00|1168231107235|7576
2012-12-31T10:37:15.901+00:00|1168231107235|12035
2012-12-31T10:37:15.901+00:00|1168231107235|12451
2012-12-31T01:24:45.979+00:00|1168231107238|2097
2012-12-31T01:24:45.979+00:00|1168231107238|5133
2012-12-31T01:24:45.979+00:00|1168231107238|5985
2012-12-31T01:24:45.979+00:00|1168231107238|12035
2012-12-31T01:24:45.979+00:00|1168231107238|12557
2012-12-31T12:44:25.612+00:00|1168231107244|7406
2012-12-31T12:44:25.612+00:00|1168231107244|7651
2012-12-31T12:44:25.612+00:00|1168231107244|12451
2012-12-31T12:29:25.050+00:00|1168231109223|5118
2012-12-31T18:19:46.094+00:00|1168231109225|12541
2012-12-31T20:36:09.936+00:00|1168231109232|410
2012-12-31T20:36:09.936+00:00|1168231109232|6999
2012-12-31T12:28:07.407+00:00|1168231109245|410
2012-12-31T12:28:07.407+00:00|1168231109245|12304
2012-12-31T11:43:15.109+00:00|1168231109259|11698
