creationDate|Forum.id|Post.id
2012-11-03T04:19:46.782+00:00|1099511628185|1099511632370
2012-11-03T04:19:48.782+00:00|1099511628185|1099511632372
2012-11-03T04:19:49.782+00:00|1099511628185|1099511632373
2012-11-03T04:19:50.782+00:00|1099511628185|1099511632374
2012-11-03T04:19:51.782+00:00|1099511628185|1099511632375
2012-11-03T04:19:53.782+00:00|1099511628185|1099511632377
2012-11-03T04:19:54.782+00:00|1099511628185|1099511632378
2012-11-03T04:19:55.782+00:00|1099511628185|1099511632379
2012-11-03T04:19:56.782+00:00|1099511628185|1099511632380
2012-11-03T04:19:57.782+00:00|1099511628185|1099511632381
