creationDate|Person.id|Comment.id
2012-10-22T16:55:44.430+00:00|19791209299968|1099511630200
2012-10-22T00:34:01.412+00:00|8796093022234|1099511630200
2012-10-22T13:36:43.323+00:00|28587302322196|1099511630200
2012-10-22T20:09:49.702+00:00|2199023255557|1099511630200
2012-10-22T08:36:54.041+00:00|24189255811109|1099511630200
2012-10-22T18:36:15.253+00:00|14|1099511630543
2012-10-22T12:29:50.584+00:00|26388279066668|1099511630543
2012-10-22T15:24:01.370+00:00|19791209299987|1099511630543
2012-10-22T07:34:04.171+00:00|26388279066655|1099511630543
2012-10-22T08:23:36.259+00:00|13194139533355|1099511630543
