creationDate|Comment.id|Tag.id
2012-09-18T19:56:26.237+00:00|1099511630485|293
2012-09-18T19:56:26.237+00:00|1099511630485|795
2012-09-18T19:56:26.237+00:00|1099511630485|2986
2012-09-18T19:56:26.237+00:00|1099511630485|7562
2012-09-18T19:56:26.237+00:00|1099511630485|10193
2012-09-18T20:43:35.136+00:00|1099511630487|786
2012-09-18T20:43:35.136+00:00|1099511630487|1758
2012-09-18T20:43:35.136+00:00|1099511630487|2909
2012-09-18T20:43:35.136+00:00|1099511630487|2986
2012-09-18T20:43:35.136+00:00|1099511630487|7562
