creationDate|Comment.id|Tag.id
2012-09-17T05:31:16.022+00:00|1099511630516|3043
2012-09-17T05:31:16.022+00:00|1099511630516|8562
2012-09-17T05:31:16.022+00:00|1099511630516|9261
2012-09-17T05:31:16.022+00:00|1099511630516|11254
2012-09-17T14:17:48.558+00:00|1099511630520|3043
2012-09-17T14:17:48.558+00:00|1099511630520|5097
2012-09-17T14:17:48.558+00:00|1099511630520|5233
2012-09-17T14:17:48.558+00:00|1099511630520|8562
2012-09-17T14:17:48.558+00:00|1099511630520|9261
2012-09-17T05:11:09.879+00:00|1099511630521|2057
2012-09-17T05:11:09.879+00:00|1099511630521|9144
2012-09-17T00:34:35.440+00:00|1099511630552|1521
2012-09-17T00:34:35.440+00:00|1099511630552|2990
2012-09-17T00:34:35.440+00:00|1099511630552|3010
2012-09-17T00:34:35.440+00:00|1099511630552|5383
2012-09-17T00:34:35.440+00:00|1099511630552|9185
2012-09-17T00:34:35.440+00:00|1099511630552|13688
