creationDate|Person.id|Comment.id
2012-12-27T23:21:56.992+00:00|6597069766702|1168231106752
2012-12-27T14:43:30.894+00:00|30786325577731|1168231106752
2012-12-27T18:43:37.160+00:00|26388279066641|1168231106782
2012-12-27T04:56:03.145+00:00|30786325577731|1168231106782
2012-12-27T01:58:54.418+00:00|28587302322180|1168231106782
2012-12-27T18:48:04.414+00:00|8796093022244|1168231106782
2012-12-27T14:31:42.856+00:00|26388279066668|1168231106782
2012-12-27T16:18:43.862+00:00|24189255811081|1168231109255
2012-12-27T05:53:47.928+00:00|8796093022234|1168231109255
2012-12-27T02:52:22.798+00:00|10995116277761|1168231109255
2012-12-27T10:05:48.386+00:00|28587302322191|1168231109255
2012-12-27T12:54:46.276+00:00|32985348833291|1168231109255
2012-12-27T08:39:40.285+00:00|2199023255557|1168231109255
2012-12-27T17:29:37.921+00:00|26388279066655|1168231109255
2012-12-27T21:02:04.179+00:00|8796093022244|1168231109255
