1311716494142,1577664000000,false,19791209299968,285
1289663409443,1577664000000,false,10995116277761,1147
1349128911812,1577664000000,false,35184372088834,642
1341276916938,1577664000000,false,30786325577731,866
1333102272788,1577664000000,false,28587302322180,554
1269454444882,1577664000000,false,2199023255557,1014
1317864211981,1577664000000,false,21990232555526,411
1318824525182,1577664000000,false,21990232555527,339
1326224694406,1577664000000,false,26388279066632,958
1325145399032,1577664000000,false,24189255811081,510
1353622525962,1577664000000,false,37383395344394,632
1346807006184,1577664000000,false,32985348833291,350
1340714255179,1577664000000,false,30786325577740,1073
1299944442861,1577664000000,false,15393162788877,1410
1262531431499,1577664000000,false,14,1166
1332192634350,1577664000000,false,28587302322191,426
1264943583929,1577664000000,false,16,1284
1326412502878,1577664000000,false,26388279066641,1226
1351937025388,1577664000000,false,35184372088850,1332
1312433278173,1577664000000,false,19791209299987,1452
1331651768597,1577664000000,false,28587302322196,531
1271554041494,1577664000000,false,2199023255573,779
1293168334086,1577664000000,false,10995116277782,699
1290356186476,1577664000000,false,10995116277783,877
1351999875404,1577664000000,false,35184372088856,388
1353779521966,1355269512518,true,37383395344409,1177
1284758701182,1577664000000,false,8796093022234,125
1308935514199,1577664000000,false,17592186044443,1282
1333885674301,1577664000000,false,28587302322204,1363
1288244969470,1577664000000,false,8796093022237,452
1298880809086,1577664000000,false,13194139533342,1369
1328239591722,1577664000000,false,26388279066655,605
1266012324513,1577664000000,false,32,737
1335321066437,1577664000000,false,28587302322209,969
1326672580120,1577664000000,false,26388279066658,972
1276596057698,1293897433496,true,4398046511139,786
1285696010451,1577664000000,false,8796093022244,255
1320683066837,1577664000000,false,24189255811109,407
1344247293641,1577664000000,false,32985348833318,747
1347156817511,1577664000000,false,35184372088871,858
1298110980379,1577664000000,false,13194139533352,588
1285580250742,1328030985363,true,8796093022249,185
1269174342685,1577664000000,false,2199023255594,966
1294600597913,1577664000000,false,13194139533355,148
1330299713145,1577664000000,false,26388279066668,841
1305143207595,1577664000000,false,17592186044461,1264
1281231676348,1577664000000,false,6597069766702,750
1331994067120,1577664000000,false,28587302322223,1356
1290716325744,1577664000000,false,10995116277808,1249
1344548141016,1577664000000,false,32985348833329,144
