creationDate|Forum.id|Person.id
2012-09-25T11:16:46.328+00:00|1099511627840|2199023255594
2012-09-25T11:16:46.328+00:00|1099511627840|10995116277782
2012-09-25T11:16:46.328+00:00|1099511627840|13194139533352
2012-09-25T11:16:46.328+00:00|1099511627840|17592186044443
2012-09-25T11:16:46.328+00:00|1099511627840|24189255811081
2012-09-25T11:16:46.328+00:00|1099511627840|26388279066641
2012-09-25T11:16:46.328+00:00|1099511627840|26388279066655
2012-09-25T11:16:46.328+00:00|1099511627840|28587302322204
2012-09-25T11:16:46.328+00:00|1099511627840|28587302322223
2012-09-25T11:16:46.328+00:00|1099511627840|32985348833329
2012-09-25T13:47:29.340+00:00|824633721058|28587302322180
2012-09-25T14:58:50.188+00:00|687194767587|30786325577731
