creationDate|Comment.id|Person.id
2012-10-17T21:47:45.712+00:00|1099511630088|32985348833318
2012-10-17T21:48:08.824+00:00|1099511630091|10995116277808
2012-10-17T23:14:59.155+00:00|1099511630097|19791209299987
2012-10-17T23:37:10.335+00:00|1099511630098|6597069766702
2012-10-17T22:45:33.751+00:00|1099511630100|2199023255557
2012-10-17T22:25:46.187+00:00|1099511630101|15393162788877
2012-10-17T23:49:25.212+00:00|1099511631507|17592186044461
2012-10-17T23:52:21.835+00:00|1099511631508|10995116277782
2012-10-17T23:45:11.109+00:00|1099511631514|17592186044461
2012-10-17T23:59:54.148+00:00|1099511631516|2199023255594
