creationDate|Post.id|Place.id
2012-12-29T22:48:50.784+00:00|1168231106081|110
2012-12-29T22:48:51.784+00:00|1168231106082|110
2012-12-29T22:48:52.784+00:00|1168231106083|110
2012-12-29T22:48:53.784+00:00|1168231106084|110
2012-12-29T22:48:54.784+00:00|1168231106085|110
2012-12-29T22:48:55.784+00:00|1168231106086|110
2012-12-29T22:48:56.784+00:00|1168231106087|110
2012-12-29T22:48:57.784+00:00|1168231106088|110
2012-12-29T22:48:58.784+00:00|1168231106089|110
2012-12-29T22:48:59.784+00:00|1168231106090|110
2012-12-29T22:49:00.784+00:00|1168231106091|90
2012-12-29T22:49:01.784+00:00|1168231106092|110
2012-12-29T22:49:02.784+00:00|1168231106093|110
2012-12-29T22:49:03.784+00:00|1168231106094|110
2012-12-29T22:49:04.784+00:00|1168231106095|110
2012-12-29T22:49:05.784+00:00|1168231106096|110
2012-12-29T22:49:06.784+00:00|1168231106097|110
2012-12-29T22:49:07.784+00:00|1168231106098|110
2012-12-29T22:49:08.784+00:00|1168231106099|110
2012-12-29T22:49:09.784+00:00|1168231106100|110
2012-12-29T09:50:52.384+00:00|1168231109190|52
