creationDate|Post.id|Place.id
2012-12-22T21:12:18.971+00:00|1168231105971|110
2012-12-22T21:12:19.971+00:00|1168231105972|110
2012-12-22T18:39:07.773+00:00|1168231107124|0
2012-12-22T01:22:17.363+00:00|1168231109130|53
2012-12-22T01:22:18.363+00:00|1168231109131|53
2012-12-22T01:22:19.363+00:00|1168231109132|53
2012-12-22T01:22:20.363+00:00|1168231109133|53
2012-12-22T01:22:21.363+00:00|1168231109134|53
2012-12-22T01:22:22.363+00:00|1168231109135|53
2012-12-22T01:22:23.363+00:00|1168231109136|53
2012-12-22T01:22:24.363+00:00|1168231109137|53
2012-12-22T01:22:25.363+00:00|1168231109138|53
2012-12-22T01:22:26.363+00:00|1168231109139|53
2012-12-22T01:22:27.363+00:00|1168231109140|53
2012-12-22T01:22:28.363+00:00|1168231109141|53
2012-12-22T01:22:29.363+00:00|1168231109142|53
2012-12-22T01:22:31.363+00:00|1168231109144|53
2012-12-22T01:22:32.363+00:00|1168231109145|53
2012-12-22T01:22:34.363+00:00|1168231109147|53
2012-12-22T01:22:35.363+00:00|1168231109148|53
2012-12-22T13:33:18.361+00:00|1168231109178|0
