creationDate|id|imageFile|locationIP|browserUsed|language|content|length|Forum.id
2012-11-23T23:52:10.311+00:00|1168231107982|photo1168231107982.jpg|196.29.42.107|Firefox|""|""|0|1168231104811
2012-11-23T23:52:11.311+00:00|1168231107983|photo1168231107983.jpg|196.29.42.107|Firefox|""|""|0|1168231104811
2012-11-23T23:52:12.311+00:00|1168231107984|photo1168231107984.jpg|196.29.42.107|Firefox|""|""|0|1168231104811
2012-11-23T23:52:13.311+00:00|1168231107985|photo1168231107985.jpg|196.29.42.107|Firefox|""|""|0|1168231104811
2012-11-23T23:52:14.311+00:00|1168231107986|photo1168231107986.jpg|196.29.42.107|Firefox|""|""|0|1168231104811
2012-11-23T23:52:16.311+00:00|1168231107988|photo1168231107988.jpg|196.29.42.107|Firefox|""|""|0|1168231104811
2012-11-23T23:52:17.311+00:00|1168231107989|photo1168231107989.jpg|196.29.42.107|Firefox|""|""|0|1168231104811
2012-11-23T23:52:18.311+00:00|1168231107990|photo1168231107990.jpg|196.29.42.107|Firefox|""|""|0|1168231104811
2012-11-23T23:52:19.311+00:00|1168231107991|photo1168231107991.jpg|196.29.42.107|Firefox|""|""|0|1168231104811
2012-11-23T23:52:20.311+00:00|1168231107992|photo1168231107992.jpg|196.29.42.107|Firefox|""|""|0|1168231104811
2012-11-23T23:52:21.311+00:00|1168231107993|photo1168231107993.jpg|196.29.42.107|Firefox|""|""|0|1168231104811
2012-11-23T23:52:22.311+00:00|1168231107994|photo1168231107994.jpg|196.29.42.107|Firefox|""|""|0|1168231104811
2012-11-23T23:52:23.311+00:00|1168231107995|photo1168231107995.jpg|196.29.42.107|Firefox|""|""|0|1168231104811
2012-11-23T23:52:24.311+00:00|1168231107996|photo1168231107996.jpg|196.29.42.107|Firefox|""|""|0|1168231104811
2012-11-23T23:52:25.311+00:00|1168231107997|photo1168231107997.jpg|196.29.42.107|Firefox|""|""|0|1168231104811
