creationDate|Forum.id|Post.id
2012-12-10T23:14:27.759+00:00|1168231104791|1168231107661
2012-12-10T23:14:28.759+00:00|1168231104791|1168231107662
2012-12-10T23:14:29.759+00:00|1168231104791|1168231107663
2012-12-10T23:14:30.759+00:00|1168231104791|1168231107664
2012-12-10T23:14:31.759+00:00|1168231104791|1168231107665
2012-12-10T23:14:32.759+00:00|1168231104791|1168231107666
2012-12-10T23:14:33.759+00:00|1168231104791|1168231107667
2012-12-10T23:14:34.759+00:00|1168231104791|1168231107668
2012-12-10T23:14:35.759+00:00|1168231104791|1168231107669
2012-12-10T23:14:36.759+00:00|1168231104791|1168231107670
2012-12-10T23:14:37.759+00:00|1168231104791|1168231107671
2012-12-10T23:14:38.759+00:00|1168231104791|1168231107672
2012-12-10T23:14:39.759+00:00|1168231104791|1168231107673
2012-12-10T23:14:40.759+00:00|1168231104791|1168231107674
2012-12-10T23:14:41.759+00:00|1168231104791|1168231107675
2012-12-10T23:14:42.759+00:00|1168231104791|1168231107676
2012-12-10T23:14:43.759+00:00|1168231104791|1168231107677
2012-12-10T23:14:44.759+00:00|1168231104791|1168231107678
2012-12-10T18:14:45.209+00:00|893353198013|1168231109526
