creationDate|Comment.id|Person.id
2012-10-18T23:11:25.961+00:00|1099511630090|13194139533355
2012-10-18T03:21:10.800+00:00|1099511630092|28587302322196
2012-10-18T04:29:21.752+00:00|1099511630094|2199023255557
2012-10-18T15:23:36.814+00:00|1099511630195|13194139533355
2012-10-18T12:38:56.578+00:00|1099511630200|13194139533355
2012-10-18T15:03:49.756+00:00|1099511630202|26388279066658
2012-10-18T16:09:38.896+00:00|1099511630207|30786325577740
2012-10-18T23:11:43.558+00:00|1099511630208|8796093022244
2012-10-18T16:57:48.943+00:00|1099511631513|6597069766702
2012-10-18T18:45:23.346+00:00|1099511631515|2199023255594
2012-10-18T16:17:17.784+00:00|1099511631520|32
