creationDate|Person.id|Comment.id
2012-12-30T21:02:27.020+00:00|8796093022234|1168231106752
2012-12-30T22:32:31.966+00:00|10995116277808|1168231106752
2012-12-30T14:47:36.442+00:00|14|1168231106752
2012-12-30T05:54:38.389+00:00|17592186044443|1168231106782
2012-12-30T11:30:54.821+00:00|35184372088856|1168231106782
2012-12-30T04:22:33.971+00:00|37383395344394|1168231106782
2012-12-30T17:44:38.874+00:00|2199023255557|1168231106782
2012-12-30T01:45:45.237+00:00|15393162788877|1168231106782
2012-12-30T00:06:16.343+00:00|28587302322191|1168231106782
2012-12-30T15:59:27.649+00:00|8796093022237|1168231106782
2012-12-30T22:35:41.164+00:00|24189255811081|1168231109217
2012-12-30T23:44:58.769+00:00|32985348833329|1168231109217
2012-12-30T23:16:27.980+00:00|17592186044443|1168231109217
2012-12-30T22:27:53.619+00:00|30786325577731|1168231109217
2012-12-30T19:50:16.007+00:00|32985348833318|1168231109217
2012-12-30T21:07:41.744+00:00|26388279066655|1168231109217
2012-12-30T23:46:21.825+00:00|19791209299968|1168231109217
2012-12-30T21:23:28.502+00:00|35184372088856|1168231109217
2012-12-30T21:46:07.100+00:00|26388279066668|1168231109255
2012-12-30T18:39:25.672+00:00|26388279066641|1168231109255
2012-12-30T02:40:20.114+00:00|13194139533355|1168231109255
2012-12-30T14:44:23.387+00:00|26388279066632|1168231109255
2012-12-30T05:43:47.754+00:00|26388279066658|1168231109255
2012-12-30T00:58:39.697+00:00|16|1168231109255
2012-12-30T14:38:08.902+00:00|19791209299968|1168231109255
2012-12-30T04:30:46.243+00:00|2199023255594|1168231109255
2012-12-30T15:18:04.689+00:00|37383395344394|1168231109255
2012-12-30T00:11:30.716+00:00|24189255811109|1168231109255
