creationDate|Comment.id|Person.id
2012-11-12T03:03:22.775+00:00|1168231106914|28587302322204
2012-11-12T20:37:52.335+00:00|1168231106918|17592186044443
2012-11-12T06:20:16.362+00:00|1168231107253|15393162788877
2012-11-12T07:47:41.137+00:00|1168231107260|30786325577740
2012-11-12T21:06:33.255+00:00|1168231107282|30786325577740
2012-11-12T02:51:57.087+00:00|1168231107299|30786325577740
2012-11-12T08:16:14.933+00:00|1168231107773|35184372088850
2012-11-12T08:16:00.571+00:00|1168231107785|35184372088850
2012-11-12T08:33:04.415+00:00|1168231107826|35184372088850
2012-11-12T19:35:45.067+00:00|1168231107828|35184372088850
2012-11-12T08:54:08.422+00:00|1168231107875|35184372088850
2012-11-12T23:02:44.879+00:00|1168231108716|17592186044461
2012-11-12T23:03:05.266+00:00|1168231108717|2199023255594
2012-11-12T03:38:54.926+00:00|1168231108729|17592186044461
2012-11-12T22:38:10.427+00:00|1168231108733|17592186044461
2012-11-12T03:04:27.300+00:00|1168231108736|17592186044461
2012-11-12T04:21:05.838+00:00|1168231108742|17592186044461
2012-11-12T03:38:08.528+00:00|1168231108752|17592186044461
2012-11-12T20:47:54.176+00:00|1168231108757|17592186044461
2012-11-12T07:19:54.464+00:00|1168231108758|17592186044461
2012-11-12T02:57:30.348+00:00|1168231108760|17592186044461
2012-11-12T07:51:48.806+00:00|1168231108762|17592186044461
2012-11-12T03:45:15.696+00:00|1168231108764|17592186044461
2012-11-12T12:23:10.081+00:00|1168231108765|17592186044461
2012-11-12T07:25:39.275+00:00|1168231108767|17592186044461
2012-11-12T21:38:16.692+00:00|1168231108770|17592186044461
