creationDate|Comment.id|Tag.id
2012-12-10T12:00:04.418+00:00|1168231106957|1748
2012-12-10T12:00:04.418+00:00|1168231106957|1995
2012-12-10T12:00:04.418+00:00|1168231106957|2072
2012-12-10T12:00:04.418+00:00|1168231106957|2107
2012-12-10T12:00:04.418+00:00|1168231106957|2888
2012-12-10T12:00:04.418+00:00|1168231106957|3005
2012-12-10T12:00:04.418+00:00|1168231106957|9299
2012-12-10T23:37:34.957+00:00|1168231106959|1771
2012-12-10T23:37:34.957+00:00|1168231106959|2072
2012-12-10T23:37:34.957+00:00|1168231106959|2107
2012-12-10T23:37:34.957+00:00|1168231106959|2888
2012-12-10T23:37:34.957+00:00|1168231106959|6163
2012-12-10T23:37:34.957+00:00|1168231106959|7604
2012-12-10T23:37:34.957+00:00|1168231106959|9299
2012-12-10T23:37:34.957+00:00|1168231106959|12640
2012-12-10T18:17:30.932+00:00|1168231109527|1186
2012-12-10T18:17:30.932+00:00|1168231109527|1421
2012-12-10T18:17:30.932+00:00|1168231109527|4759
2012-12-10T18:17:30.932+00:00|1168231109527|5104
2012-12-10T18:17:30.932+00:00|1168231109527|9634
2012-12-10T19:54:31.486+00:00|1168231109529|1186
2012-12-10T19:54:31.486+00:00|1168231109529|1672
2012-12-10T19:54:31.486+00:00|1168231109529|4759
2012-12-10T19:54:31.486+00:00|1168231109529|7253
2012-12-10T19:54:31.486+00:00|1168231109529|9634
2012-12-10T19:36:24.513+00:00|1168231109532|1186
2012-12-10T19:36:24.513+00:00|1168231109532|1421
2012-12-10T19:36:24.513+00:00|1168231109532|2885
2012-12-10T19:36:24.513+00:00|1168231109532|5104
2012-12-10T19:36:24.513+00:00|1168231109532|6150
2012-12-10T19:36:24.513+00:00|1168231109532|8419
2012-12-10T21:50:00.334+00:00|1168231109533|2824
2012-12-10T21:50:00.334+00:00|1168231109533|4759
2012-12-10T21:50:00.334+00:00|1168231109533|9190
2012-12-10T21:50:00.334+00:00|1168231109533|9634
2012-12-10T21:50:00.334+00:00|1168231109533|10453
2012-12-10T22:04:31.596+00:00|1168231109546|567
2012-12-10T22:04:31.596+00:00|1168231109546|6440
2012-12-10T22:04:31.596+00:00|1168231109546|9634
