creationDate|Comment.id|Person.id
2012-12-19T23:17:00.416+00:00|1168231106785|21990232555526
2012-12-19T23:15:08.690+00:00|1168231106787|13194139533355
2012-12-19T08:44:15.904+00:00|1168231106839|13194139533355
2012-12-19T13:30:31.598+00:00|1168231106840|15393162788877
2012-12-19T15:59:00.485+00:00|1168231106841|2199023255573
2012-12-19T10:51:44.616+00:00|1168231106842|10995116277808
2012-12-19T08:55:22.237+00:00|1168231106843|35184372088834
2012-12-19T13:30:52.048+00:00|1168231106844|30786325577731
2012-12-19T20:27:54.742+00:00|1168231106845|35184372088850
2012-12-19T14:09:50.156+00:00|1168231106846|8796093022237
2012-12-19T14:01:06.953+00:00|1168231106847|19791209299987
2012-12-19T17:36:37.628+00:00|1168231106848|13194139533355
2012-12-19T11:57:55.099+00:00|1168231106850|19791209299987
