creationDate|Person.id|Comment.id
2012-10-25T04:37:32.809+00:00|21990232555527|1099511630200
2012-10-25T20:13:30.509+00:00|10995116277761|1099511630299
2012-10-25T18:35:07.151+00:00|2199023255594|1099511630467
2012-10-25T22:48:10.078+00:00|13194139533342|1099511630543
2012-10-25T00:37:00.389+00:00|28587302322223|1099511630543
2012-10-25T05:37:19.385+00:00|32985348833291|1099511630543
2012-10-25T14:34:52.766+00:00|24189255811109|1099511630543
2012-10-25T08:00:35.127+00:00|32985348833329|1099511630543
2012-10-25T03:38:06.003+00:00|17592186044461|1099511630543
2012-10-25T21:47:55.624+00:00|10995116277761|1099511630543
2012-10-25T19:01:15.393+00:00|8796093022244|1099511630543
2012-10-25T11:08:35.022+00:00|13194139533352|1099511630543
