creationDate|Comment.id|Tag.id
2012-09-25T20:55:32.321+00:00|1099511630191|1748
2012-09-25T20:55:32.321+00:00|1099511630191|3054
2012-09-25T20:55:32.321+00:00|1099511630191|5099
2012-09-25T20:55:32.321+00:00|1099511630191|6951
2012-09-25T20:55:32.321+00:00|1099511630191|9039
2012-09-25T14:21:35.728+00:00|1099511630248|804
2012-09-25T14:21:35.728+00:00|1099511630248|1748
2012-09-25T14:21:35.728+00:00|1099511630248|3057
2012-09-25T14:21:35.728+00:00|1099511630248|7419
2012-09-25T14:21:35.728+00:00|1099511630248|11410
2012-09-25T14:21:35.728+00:00|1099511630248|13483
2012-09-25T16:58:25.120+00:00|1099511630368|9047
