creationDate|Comment.id|Person.id
2012-12-05T05:44:03.965+00:00|1168231105842|35184372088856
2012-12-05T05:18:49.029+00:00|1168231105844|35184372088856
2012-12-05T07:06:07.013+00:00|1168231105851|35184372088856
2012-12-05T09:42:39.248+00:00|1168231105854|35184372088856
2012-12-05T12:33:43.699+00:00|1168231105855|35184372088856
2012-12-05T16:34:34.832+00:00|1168231105857|35184372088856
2012-12-05T06:49:22.977+00:00|1168231105862|35184372088856
2012-12-05T10:31:39.029+00:00|1168231105864|35184372088856
2012-12-05T04:47:47.047+00:00|1168231105865|35184372088856
2012-12-05T14:31:29.326+00:00|1168231105866|35184372088856
2012-12-05T04:47:58.847+00:00|1168231105867|35184372088856
2012-12-05T04:49:55.329+00:00|1168231105868|24189255811109
2012-12-05T04:51:05.001+00:00|1168231105871|2199023255557
2012-12-05T18:13:05.705+00:00|1168231105874|35184372088856
2012-12-05T22:58:52.145+00:00|1168231106766|8796093022237
2012-12-05T16:33:43.765+00:00|1168231106768|30786325577740
2012-12-05T13:52:29.572+00:00|1168231106798|17592186044461
2012-12-05T08:41:54.650+00:00|1168231106916|17592186044461
2012-12-05T08:26:30.342+00:00|1168231107016|17592186044461
2012-12-05T05:54:53.782+00:00|1168231107236|32985348833329
2012-12-05T14:17:29.995+00:00|1168231107294|32985348833329
