creationDate|Post.id|Place.id
2012-10-11T12:26:54.503+00:00|1099511632642|0
2012-10-11T12:26:55.503+00:00|1099511632643|0
2012-10-11T12:26:56.503+00:00|1099511632644|0
2012-10-11T12:26:57.503+00:00|1099511632645|0
2012-10-11T12:26:58.503+00:00|1099511632646|0
2012-10-11T12:26:59.503+00:00|1099511632647|0
2012-10-11T12:27:00.503+00:00|1099511632648|0
2012-10-11T12:27:01.503+00:00|1099511632649|0
2012-10-11T12:27:02.503+00:00|1099511632650|0
2012-10-11T12:27:03.503+00:00|1099511632651|0
2012-10-11T12:27:04.503+00:00|1099511632652|0
2012-10-11T12:27:05.503+00:00|1099511632653|0
2012-10-11T12:27:06.503+00:00|1099511632654|0
2012-10-11T12:27:07.503+00:00|1099511632655|0
2012-10-11T12:27:08.503+00:00|1099511632656|0
2012-10-11T12:27:09.503+00:00|1099511632657|0
2012-10-11T12:27:10.503+00:00|1099511632658|0
2012-10-11T12:27:11.503+00:00|1099511632659|0
2012-10-11T12:27:12.503+00:00|1099511632660|31
2012-10-11T12:27:13.503+00:00|1099511632661|0
2012-10-11T03:53:19.609+00:00|1099511632701|0
2012-10-11T03:53:20.609+00:00|1099511632702|0
2012-10-11T03:53:21.609+00:00|1099511632703|0
2012-10-11T03:53:22.609+00:00|1099511632704|0
2012-10-11T03:53:23.609+00:00|1099511632705|0
