creationDate|Comment.id|Tag.id
2012-12-25T10:26:40.340+00:00|1168231106737|2888
2012-12-25T11:47:41.581+00:00|1168231106741|6771
2012-12-25T11:30:34.729+00:00|1168231106742|1747
2012-12-25T11:30:34.729+00:00|1168231106742|2100
2012-12-25T13:21:48.944+00:00|1168231106743|7573
2012-12-25T14:59:35.388+00:00|1168231106752|2888
2012-12-25T14:59:35.388+00:00|1168231106752|4848
2012-12-25T03:21:25.569+00:00|1168231106782|572
2012-12-25T03:21:25.569+00:00|1168231106782|11737
2012-12-25T14:54:04.947+00:00|1168231109255|5103
2012-12-25T15:12:40.808+00:00|1168231109276|6403
