creationDate|Comment.id|Tag.id
2012-10-18T15:23:36.814+00:00|1099511630195|1748
2012-10-18T15:23:36.814+00:00|1099511630195|6799
2012-10-18T15:23:36.814+00:00|1099511630195|9147
2012-10-18T15:23:36.814+00:00|1099511630195|10651
2012-10-18T15:23:36.814+00:00|1099511630195|13024
2012-10-18T15:23:36.814+00:00|1099511630195|13037
2012-10-18T12:38:56.578+00:00|1099511630200|2800
2012-10-18T12:38:56.578+00:00|1099511630200|2926
2012-10-18T12:38:56.578+00:00|1099511630200|6354
2012-10-18T12:38:56.578+00:00|1099511630200|7510
2012-10-18T12:38:56.578+00:00|1099511630200|10651
2012-10-18T16:09:38.896+00:00|1099511630207|1532
2012-10-18T16:09:38.896+00:00|1099511630207|1748
2012-10-18T16:09:38.896+00:00|1099511630207|2794
2012-10-18T16:09:38.896+00:00|1099511630207|6799
2012-10-18T16:09:38.896+00:00|1099511630207|9249
2012-10-18T16:09:38.896+00:00|1099511630207|13024
2012-10-18T16:09:38.896+00:00|1099511630207|13037
2012-10-18T23:11:43.558+00:00|1099511630208|6426
2012-10-18T23:11:43.558+00:00|1099511630208|7510
2012-10-18T23:11:43.558+00:00|1099511630208|10264
2012-10-18T23:11:43.558+00:00|1099511630208|12066
2012-10-18T16:57:48.943+00:00|1099511631513|458
2012-10-18T16:57:48.943+00:00|1099511631513|7031
2012-10-18T16:57:48.943+00:00|1099511631513|7325
