1311716494142,1577664000000,false,19791209299968,44
1311716494142,1577664000000,false,19791209299968,46
1311716494142,1577664000000,false,19791209299968,10
1289663409443,1577664000000,false,10995116277761,10
1289663409443,1577664000000,false,10995116277761,3
1349128911812,1577664000000,false,35184372088834,41
1349128911812,1577664000000,false,35184372088834,10
1341276916938,1577664000000,false,30786325577731,5
1341276916938,1577664000000,false,30786325577731,10
1333102272788,1577664000000,false,28587302322180,10
1333102272788,1577664000000,false,28587302322180,81
1269454444882,1577664000000,false,2199023255557,22
1269454444882,1577664000000,false,2199023255557,10
1317864211981,1577664000000,false,21990232555526,13
1317864211981,1577664000000,false,21990232555526,10
1318824525182,1577664000000,false,21990232555527,13
1318824525182,1577664000000,false,21990232555527,10
1326224694406,1577664000000,false,26388279066632,1
1326224694406,1577664000000,false,26388279066632,10
1325145399032,1577664000000,false,24189255811081,4
1325145399032,1577664000000,false,24189255811081,5
1325145399032,1577664000000,false,24189255811081,10
1353622525962,1577664000000,false,37383395344394,11
1353622525962,1577664000000,false,37383395344394,10
1346807006184,1577664000000,false,32985348833291,13
1346807006184,1577664000000,false,32985348833291,10
1340714255179,1577664000000,false,30786325577740,8
1340714255179,1577664000000,false,30786325577740,10
1299944442861,1577664000000,false,15393162788877,15
1299944442861,1577664000000,false,15393162788877,10
1262531431499,1577664000000,false,14,52
1262531431499,1577664000000,false,14,53
1262531431499,1577664000000,false,14,10
1332192634350,1577664000000,false,28587302322191,13
1332192634350,1577664000000,false,28587302322191,10
1264943583929,1577664000000,false,16,24
1264943583929,1577664000000,false,16,10
1326412502878,1577664000000,false,26388279066641,5
1326412502878,1577664000000,false,26388279066641,10
1351937025388,1577664000000,false,35184372088850,10
1351937025388,1577664000000,false,35184372088850,74
1312433278173,1577664000000,false,19791209299987,10
1312433278173,1577664000000,false,19791209299987,85
1331651768597,1577664000000,false,28587302322196,2
1331651768597,1577664000000,false,28587302322196,62
1331651768597,1577664000000,false,28587302322196,10
1271554041494,1577664000000,false,2199023255573,46
1271554041494,1577664000000,false,2199023255573,10
1293168334086,1577664000000,false,10995116277782,55
1293168334086,1577664000000,false,10995116277782,10
1290356186476,1577664000000,false,10995116277783,10
1351999875404,1577664000000,false,35184372088856,13
1351999875404,1577664000000,false,35184372088856,10
1353779521966,1355269512518,true,37383395344409,9
1353779521966,1355269512518,true,37383395344409,11
1353779521966,1355269512518,true,37383395344409,10
1284758701182,1577664000000,false,8796093022234,45
1284758701182,1577664000000,false,8796093022234,48
1284758701182,1577664000000,false,8796093022234,10
1308935514199,1577664000000,false,17592186044443,24
1308935514199,1577664000000,false,17592186044443,10
1333885674301,1577664000000,false,28587302322204,36
1333885674301,1577664000000,false,28587302322204,10
1288244969470,1577664000000,false,8796093022237,13
1288244969470,1577664000000,false,8796093022237,10
1298880809086,1577664000000,false,13194139533342,36
1298880809086,1577664000000,false,13194139533342,35
1298880809086,1577664000000,false,13194139533342,10
1328239591722,1577664000000,false,26388279066655,11
1328239591722,1577664000000,false,26388279066655,10
1266012324513,1577664000000,false,32,8
1266012324513,1577664000000,false,32,10
1335321066437,1577664000000,false,28587302322209,2
1335321066437,1577664000000,false,28587302322209,3
1335321066437,1577664000000,false,28587302322209,10
1326672580120,1577664000000,false,26388279066658,8
1326672580120,1577664000000,false,26388279066658,10
1276596057698,1293897433496,true,4398046511139,46
1276596057698,1293897433496,true,4398046511139,10
1285696010451,1577664000000,false,8796093022244,49
1285696010451,1577664000000,false,8796093022244,43
1285696010451,1577664000000,false,8796093022244,10
1320683066837,1577664000000,false,24189255811109,13
1320683066837,1577664000000,false,24189255811109,10
1344247293641,1577664000000,false,32985348833318,8
1344247293641,1577664000000,false,32985348833318,10
1347156817511,1577664000000,false,35184372088871,5
1347156817511,1577664000000,false,35184372088871,10
1298110980379,1577664000000,false,13194139533352,7
1298110980379,1577664000000,false,13194139533352,10
1285580250742,1328030985363,true,8796093022249,47
1285580250742,1328030985363,true,8796093022249,45
1285580250742,1328030985363,true,8796093022249,10
1269174342685,1577664000000,false,2199023255594,2
1269174342685,1577664000000,false,2199023255594,3
1269174342685,1577664000000,false,2199023255594,10
1294600597913,1577664000000,false,13194139533355,49
1294600597913,1577664000000,false,13194139533355,45
1294600597913,1577664000000,false,13194139533355,10
1330299713145,1577664000000,false,26388279066668,5
1330299713145,1577664000000,false,26388279066668,10
1305143207595,1577664000000,false,17592186044461,3
1305143207595,1577664000000,false,17592186044461,67
1305143207595,1577664000000,false,17592186044461,10
1281231676348,1577664000000,false,6597069766702,8
1281231676348,1577664000000,false,6597069766702,10
1331994067120,1577664000000,false,28587302322223,28
1331994067120,1577664000000,false,28587302322223,27
1331994067120,1577664000000,false,28587302322223,10
1290716325744,1577664000000,false,10995116277808,19
1290716325744,1577664000000,false,10995116277808,10
1344548141016,1577664000000,false,32985348833329,45
1344548141016,1577664000000,false,32985348833329,28
1344548141016,1577664000000,false,32985348833329,10
