creationDate|Comment.id|Tag.id
2012-09-19T02:29:50.473+00:00|1099511630459|299
2012-09-19T02:29:50.473+00:00|1099511630459|1521
2012-09-19T02:29:50.473+00:00|1099511630459|2075
2012-09-19T15:02:14.239+00:00|1099511630464|299
2012-09-19T15:02:14.239+00:00|1099511630464|2801
2012-09-19T15:02:14.239+00:00|1099511630464|6733
2012-09-19T03:40:37.002+00:00|1099511630495|2952
2012-09-19T03:40:37.002+00:00|1099511630495|5080
2012-09-19T03:40:37.002+00:00|1099511630495|5641
2012-09-19T03:40:37.002+00:00|1099511630495|10610
2012-09-19T03:40:37.002+00:00|1099511630495|15079
