creationDate|Comment.id|Tag.id
2012-12-26T08:59:58.302+00:00|1168231106745|12686
2012-12-26T09:32:13.233+00:00|1168231106749|6389
2012-12-26T19:07:40.302+00:00|1168231107804|458
2012-12-26T19:07:40.302+00:00|1168231107804|2878
2012-12-26T19:07:40.302+00:00|1168231107804|5115
2012-12-26T19:07:53.385+00:00|1168231107807|458
2012-12-26T19:07:53.385+00:00|1168231107807|1675
2012-12-26T19:07:53.385+00:00|1168231107807|2878
2012-12-26T19:07:53.385+00:00|1168231107807|13098
2012-12-26T22:51:27.428+00:00|1168231109239|410
2012-12-26T22:51:27.428+00:00|1168231109239|12584
2012-12-26T03:49:27.196+00:00|1168231109271|410
2012-12-26T03:49:27.196+00:00|1168231109271|5198
