1306130476143|1577664000000|false|549755813908|2199023255594|1
1328239601722|1577664000000|false|549755813908|26388279066655|1
1333102282788|1577664000000|false|549755813908|28587302322180|1
1333885684301|1577664000000|false|549755813908|28587302322204|1
1327082517397|1577664000000|false|824633720853|2199023255594|1
1333102282788|1577664000000|false|824633720853|28587302322180|1
1333885684301|1577664000000|false|824633720853|28587302322204|1
1323616018776|1577664000000|false|755914244118|2199023255594|1
1328239601722|1577664000000|false|755914244118|26388279066655|1
1333102282788|1577664000000|false|755914244118|28587302322180|1
1333885684301|1577664000000|false|755914244118|28587302322204|1
1310312210808|1577664000000|false|618475290647|2199023255594|1
1333102282788|1577664000000|false|618475290647|28587302322180|1
1333885684301|1577664000000|false|618475290647|28587302322204|1
1346258567593|1577664000000|false|1030792151064|2199023255594|1
1346258567593|1577664000000|false|1030792151064|26388279066655|1
1346258567593|1577664000000|false|1030792151064|28587302322180|1
1300026184931|1577664000000|false|481036337177|2199023255594|1
1328239601722|1577664000000|false|481036337177|26388279066655|1
1333885684301|1577664000000|false|481036337177|28587302322204|1
1277187443975|1577664000000|false|137438953498|2199023255594|1
1333102282788|1577664000000|false|137438953498|28587302322180|1
1289776077147|1577664000000|false|343597383707|2199023255594|1
1328239601722|1577664000000|false|343597383707|26388279066655|1
1333102282788|1577664000000|false|343597383707|28587302322180|1
1333885684301|1577664000000|false|343597383707|28587302322204|1
1328239601722|1577664000000|false|343597383708|26388279066655|1
1333102282788|1577664000000|false|343597383708|28587302322180|1
1333885684301|1577664000000|false|343597383708|28587302322204|1
1273960390622|1577664000000|false|137438953501|2199023255594|1
1333102282788|1577664000000|false|137438953501|28587302322180|1
1333885684301|1577664000000|false|137438953501|28587302322204|1
1328239601722|1577664000000|false|137438953502|26388279066655|1
1333102282788|1577664000000|false|137438953502|28587302322180|1
1328239601722|1577664000000|false|481036337183|26388279066655|1
1333885684301|1577664000000|false|481036337183|28587302322204|1
1296188449627|1577664000000|false|412316860448|2199023255594|1
1333102282788|1577664000000|false|412316860448|28587302322180|1
1333885684301|1577664000000|false|412316860448|28587302322204|1
1328239601722|1577664000000|false|687194767393|26388279066655|1
1333885684301|1577664000000|false|687194767393|28587302322204|1
1279828251336|1577664000000|false|206158430242|2199023255594|1
1328239601722|1577664000000|false|206158430242|26388279066655|1
1333102282788|1577664000000|false|206158430242|28587302322180|1
1333885684301|1577664000000|false|206158430242|28587302322204|1
1328239601722|1577664000000|false|618475290659|26388279066655|1
1333102282788|1577664000000|false|618475290659|28587302322180|1
1280080020767|1577664000000|false|206158430244|2199023255594|1
1328239601722|1577664000000|false|206158430244|26388279066655|1
1333102282788|1577664000000|false|206158430244|28587302322180|1
1333885684301|1577664000000|false|206158430244|28587302322204|1
1279860969665|1577664000000|false|206158430245|2199023255594|1
1328239601722|1577664000000|false|206158430245|26388279066655|1
1333885684301|1577664000000|false|206158430245|28587302322204|1
1269546427026|1577664000000|false|68719476774|2199023255594|1
1328239601722|1577664000000|false|68719476774|26388279066655|1
1333885684301|1577664000000|false|68719476774|28587302322204|1
1325672162478|1577664000000|false|755914244135|2199023255594|1
1328239601722|1577664000000|false|755914244135|26388279066655|1
1333102282788|1577664000000|false|755914244135|28587302322180|1
1333885684301|1577664000000|false|755914244135|28587302322204|1
1328239601722|1577664000000|false|824633720872|26388279066655|1
1333102282788|1577664000000|false|824633720872|28587302322180|1
1333885684301|1577664000000|false|824633720872|28587302322204|1
1331952450324|1577664000000|false|893353197609|2199023255594|1
1333102282788|1577664000000|false|893353197609|28587302322180|1
1341365671380|1577664000000|false|962072674346|2199023255594|1
1341365671380|1577664000000|false|962072674346|26388279066655|1
1341365671380|1577664000000|false|962072674346|28587302322180|1
1341365671380|1577664000000|false|962072674346|28587302322204|1
1294780553167|1577664000000|false|412316860459|2199023255594|1
1328239601722|1577664000000|false|412316860459|26388279066655|1
1333102282788|1577664000000|false|412316860459|28587302322180|1
1333885684301|1577664000000|false|412316860459|28587302322204|1
1333102282788|1577664000000|false|68719476780|28587302322180|1
1333885684301|1577664000000|false|68719476780|28587302322204|1
1331245047324|1577664000000|false|893353197613|2199023255594|1
1331245047324|1577664000000|false|893353197613|26388279066655|1
1333885684301|1577664000000|false|893353197613|28587302322204|1
1333885684301|1577664000000|false|687194767406|28587302322204|1
1315631331579|1577664000000|false|687194767407|2199023255594|1
1333102282788|1577664000000|false|687194767407|28587302322180|1
1299438829912|1577664000000|false|481036337200|2199023255594|1
1328239601722|1577664000000|false|481036337200|26388279066655|1
1333102282788|1577664000000|false|481036337200|28587302322180|1
1333885684301|1577664000000|false|481036337200|28587302322204|1
1292734456285|1577664000000|false|343597383729|2199023255594|1
1328239601722|1577664000000|false|343597383729|26388279066655|1
1333102282788|1577664000000|false|343597383729|28587302322180|1
1333885684301|1577664000000|false|343597383729|28587302322204|1
1314093191426|1577664000000|false|618475290674|2199023255594|1
1328239601722|1577664000000|false|618475290674|26388279066655|1
1333102282788|1577664000000|false|618475290674|28587302322180|1
1333885684301|1577664000000|false|618475290674|28587302322204|1
1328239601722|1577664000000|false|137438953523|26388279066655|1
1333102282788|1577664000000|false|137438953523|28587302322180|1
1333885684301|1577664000000|false|137438953523|28587302322204|1
1328239601722|1577664000000|false|618475290676|26388279066655|1
1333102282788|1577664000000|false|618475290676|28587302322180|1
1333885684301|1577664000000|false|618475290676|28587302322204|1
1328239601722|1577664000000|false|755914244149|26388279066655|1
1333885684301|1577664000000|false|755914244149|28587302322204|1
1353412680004|1577664000000|false|1168231104566|26388279066655|1
1353412680004|1577664000000|false|1168231104566|28587302322180|1
1353412680004|1577664000000|false|1168231104566|28587302322204|1
1354619429779|1577664000000|false|1168231104568|2199023255594|1
1354619429779|1577664000000|false|1168231104568|10995116277782|1
1354619429779|1577664000000|false|1168231104568|13194139533352|1
1354619429779|1577664000000|false|1168231104568|17592186044443|1
1354619429779|1577664000000|false|1168231104568|26388279066641|1
1354619429779|1577664000000|false|1168231104568|26388279066655|1
1354619429779|1577664000000|false|1168231104568|26388279066668|1
1354619429779|1577664000000|false|1168231104568|28587302322204|1
1354619429779|1577664000000|false|1168231104568|28587302322223|1
1354619429779|1577664000000|false|1168231104568|32985348833329|1
1344688746343|1577664000000|false|1030792151097|16|1
1344688746343|1577664000000|false|1030792151097|2199023255594|1
1344688746343|1577664000000|false|1030792151097|10995116277782|1
1344688746343|1577664000000|false|1030792151097|17592186044443|1
1344688746343|1577664000000|false|1030792151097|24189255811081|1
1344688746343|1577664000000|false|1030792151097|26388279066641|1
1344688746343|1577664000000|false|1030792151097|26388279066655|1
1344688746343|1577664000000|false|1030792151097|26388279066668|1
1344688746343|1577664000000|false|1030792151097|28587302322223|1
1344688746343|1577664000000|false|1030792151097|30786325577731|1
1344688746343|1577664000000|false|1030792151097|32985348833329|1
1351999885404|1577664000000|false|1030792151097|35184372088856|1
1348527913821|1577664000000|false|1099511627834|16|1
1348527913821|1577664000000|false|1099511627834|10995116277782|1
1348527913821|1577664000000|false|1099511627834|13194139533352|1
1348527913821|1577664000000|false|1099511627834|17592186044443|1
1348527913821|1577664000000|false|1099511627834|24189255811081|1
1348527913821|1577664000000|false|1099511627834|26388279066641|1
1348527913821|1577664000000|false|1099511627834|28587302322204|1
1348527913821|1577664000000|false|1099511627834|32985348833329|1
1340613724372|1577664000000|false|962072674363|16|1
1340613724372|1577664000000|false|962072674363|10995116277782|1
1340613724372|1577664000000|false|962072674363|13194139533352|1
1340613724372|1577664000000|false|962072674363|24189255811081|1
1340613724372|1577664000000|false|962072674363|26388279066641|1
1340613724372|1577664000000|false|962072674363|26388279066655|1
1340613724372|1577664000000|false|962072674363|26388279066668|1
1340613724372|1577664000000|false|962072674363|28587302322204|1
1341276926938|1577664000000|false|962072674363|30786325577731|1
1350679859894|1577664000000|false|1099511627836|13194139533352|1
1350679859894|1577664000000|false|1099511627836|24189255811081|1
1350679859894|1577664000000|false|1099511627836|26388279066641|1
1350679859894|1577664000000|false|1099511627836|26388279066655|1
1350679859894|1577664000000|false|1099511627836|26388279066668|1
1350679859894|1577664000000|false|1099511627836|28587302322204|1
1350679859894|1577664000000|false|1099511627836|28587302322223|1
1350679859894|1577664000000|false|1099511627836|30786325577731|1
1336708891340|1577664000000|false|962072674365|16|1
1336708891340|1577664000000|false|962072674365|2199023255594|1
1336708891340|1577664000000|false|962072674365|10995116277782|1
1336708891340|1577664000000|false|962072674365|13194139533352|1
1336708891340|1577664000000|false|962072674365|17592186044443|1
1336708891340|1577664000000|false|962072674365|24189255811081|1
1336708891340|1577664000000|false|962072674365|28587302322223|1
1341276926938|1577664000000|false|962072674365|30786325577731|1
1344548151016|1577664000000|false|962072674365|32985348833329|1
1351999885404|1577664000000|false|962072674365|35184372088856|1
1335074968866|1577664000000|false|893353197630|16|1
1335074968866|1577664000000|false|893353197630|10995116277782|1
1335074968866|1577664000000|false|893353197630|17592186044443|1
1335074968866|1577664000000|false|893353197630|24189255811081|1
1335074968866|1577664000000|false|893353197630|26388279066655|1
1335074968866|1577664000000|false|893353197630|26388279066668|1
1335074968866|1577664000000|false|893353197630|28587302322204|1
1341276926938|1577664000000|false|893353197630|30786325577731|1
1351999885404|1577664000000|false|893353197630|35184372088856|1
1337317329303|1577664000000|false|962072674367|16|1
1337317329303|1577664000000|false|962072674367|2199023255594|1
1337317329303|1577664000000|false|962072674367|10995116277782|1
1337317329303|1577664000000|false|962072674367|13194139533352|1
1337317329303|1577664000000|false|962072674367|17592186044443|1
1337317329303|1577664000000|false|962072674367|24189255811081|1
1337317329303|1577664000000|false|962072674367|26388279066655|1
