1335626428223|1577664000000|false|824633721058|17592186044443|GROUP
1356079679342|1577664000000|false|824633721058|35184372088856|GROUP
1352606065430|1577664000000|false|824633721058|28587302322204|GROUP
1343424799834|1577664000000|false|824633721058|19791209299968|GROUP
1329382549617|1577664000000|false|824633721058|8796093022234|GROUP
1354695308353|1577664000000|false|824633721058|17592186044461|GROUP
1340461766816|1577664000000|false|824633721058|6597069766702|GROUP
1351740164957|1577664000000|false|824633721058|21990232555526|GROUP
1334719699360|1577664000000|false|824633721058|21990232555527|GROUP
1354330653132|1355269512518|false|824633721058|37383395344409|GROUP
1351672851346|1577664000000|false|824633721058|26388279066641|GROUP
1353295615174|1577664000000|false|824633721058|32985348833329|GROUP
1354887043279|1577664000000|false|824633721058|37383395344394|GROUP
1350967717890|1577664000000|false|824633721058|35184372088871|GROUP
1340960380776|1577664000000|false|824633721058|10995116277783|GROUP
1339718541630|1577664000000|false|824633721058|16|GROUP
1333471154366|1577664000000|false|824633721058|10995116277808|GROUP
1355140001985|1577664000000|false|824633721058|35184372088834|GROUP
1334257777107|1577664000000|false|824633721058|26388279066632|GROUP
1336731186830|1577664000000|false|824633721058|28587302322223|GROUP
1343394794603|1577664000000|false|824633721058|28587302322196|GROUP
1342593096779|1577664000000|false|824633721058|10995116277761|GROUP
1340244017877|1577664000000|false|824633721058|2199023255557|GROUP
1350972152936|1577664000000|false|824633721058|30786325577731|GROUP
1337432946819|1577664000000|false|824633721058|14|GROUP
1330592650387|1577664000000|false|824633721058|24189255811109|GROUP
1345947245876|1577664000000|false|824633721058|13194139533352|GROUP
1337982004832|1577664000000|false|824633721058|2199023255594|GROUP
1334622666861|1577664000000|false|824633721058|26388279066658|GROUP
1348253498972|1577664000000|false|824633721058|32985348833318|GROUP
1346137260923|1577664000000|false|824633721058|15393162788877|GROUP
1348580849340|1577664000000|false|824633721058|28587302322180|GROUP
1344747627060|1577664000000|false|824633721058|10995116277782|GROUP
1333995630765|1577664000000|false|824633721058|32|GROUP
1344765209153|1577664000000|false|824633721058|28587302322209|GROUP
1355136132252|1577664000000|false|824633721058|35184372088850|GROUP
1346965120009|1577664000000|false|824633721058|8796093022244|GROUP
1354421935242|1577664000000|false|824633721058|32985348833291|GROUP
1353468507284|1577664000000|false|824633721058|28587302322191|GROUP
1355035454437|1356311378001|true|824633721058|13194139533342|GROUP
1353462196581|1577664000000|false|824633721058|26388279066655|GROUP
1350532739037|1577664000000|false|824633721058|13194139533355|GROUP
1342622250793|1577664000000|false|824633721058|30786325577740|GROUP
1349803053132|1577664000000|false|824633721058|2199023255573|GROUP
1353189663917|1577664000000|false|824633721058|26388279066668|GROUP
1331960816757|1577664000000|false|824633721058|19791209299987|GROUP
1332680203080|1577664000000|false|824633721058|8796093022237|GROUP
1342946812625|1353874631744|true|824633721058|24189255811081|GROUP
1355233800900|1577664000000|false|687194767587|2199023255573|GROUP
1351697819142|1577664000000|false|687194767587|21990232555526|GROUP
1349226238326|1577664000000|false|687194767587|32985348833291|GROUP
1350273944220|1354780684480|true|687194767587|35184372088871|GROUP
1327862219866|1577664000000|false|687194767587|8796093022237|GROUP
1326137347336|1577664000000|false|687194767587|24189255811109|GROUP
1326566627453|1577664000000|false|687194767587|17592186044443|GROUP
1354375185228|1577664000000|false|687194767587|35184372088850|GROUP
1319269732137|1577664000000|false|687194767587|13194139533342|GROUP
1353060302017|1577664000000|false|687194767587|21990232555527|GROUP
1355514792995|1577664000000|false|687194767587|2199023255594|GROUP
1331094711417|1577664000000|false|687194767587|8796093022234|GROUP
1348585130188|1577664000000|false|687194767587|30786325577731|GROUP
1324958947668|1327740773443|true|687194767587|8796093022249|GROUP
1333586838344|1577664000000|false|687194767587|10995116277783|GROUP
1354210055743|1577664000000|false|687194767587|28587302322204|GROUP
1329582115185|1577664000000|false|687194767587|10995116277761|GROUP
1325864906946|1577664000000|false|687194767587|13194139533352|GROUP
1350967407643|1577664000000|false|687194767587|32985348833318|GROUP
