creationDate|Comment.id|Tag.id
2012-10-14T10:00:50.559+00:00|1099511629139|5502
2012-10-14T10:00:50.559+00:00|1099511629139|9325
2012-10-14T17:26:24.774+00:00|1099511629191|206
2012-10-14T17:26:24.774+00:00|1099511629191|1748
2012-10-14T17:26:24.774+00:00|1099511629191|6406
2012-10-14T17:26:24.774+00:00|1099511629191|6421
2012-10-14T17:26:24.774+00:00|1099511629191|6443
2012-10-14T17:26:24.774+00:00|1099511629191|6862
2012-10-14T17:26:24.774+00:00|1099511629191|6937
2012-10-14T17:26:24.774+00:00|1099511629191|14063
2012-10-14T04:29:13.508+00:00|1099511629205|1178
2012-10-14T04:29:13.508+00:00|1099511629205|2840
2012-10-14T04:29:13.508+00:00|1099511629205|2867
2012-10-14T04:29:13.508+00:00|1099511629205|2929
2012-10-14T04:29:13.508+00:00|1099511629205|7012
2012-10-14T04:29:13.508+00:00|1099511629205|9289
2012-10-14T04:29:13.508+00:00|1099511629205|11752
2012-10-14T18:37:35.208+00:00|1099511630141|9075
2012-10-14T18:31:06.823+00:00|1099511630148|1403
