creationDate|Post.id|Place.id
2012-11-12T18:15:44.447+00:00|1168231109853|52
2012-11-12T18:15:45.447+00:00|1168231109854|52
2012-11-12T18:15:46.447+00:00|1168231109855|52
2012-11-12T18:15:47.447+00:00|1168231109856|52
2012-11-12T18:15:48.447+00:00|1168231109857|52
2012-11-12T18:15:49.447+00:00|1168231109858|52
2012-11-12T18:15:50.447+00:00|1168231109859|52
2012-11-12T18:15:51.447+00:00|1168231109860|52
2012-11-12T18:15:52.447+00:00|1168231109861|52
2012-11-12T18:15:53.447+00:00|1168231109862|52
2012-11-12T18:15:54.447+00:00|1168231109863|52
2012-11-12T18:15:55.447+00:00|1168231109864|52
2012-11-12T18:15:56.447+00:00|1168231109865|52
2012-11-12T18:15:57.447+00:00|1168231109866|52
2012-11-12T18:15:58.447+00:00|1168231109867|52
2012-11-12T18:15:59.447+00:00|1168231109868|52
2012-11-12T18:16:00.447+00:00|1168231109869|52
2012-11-12T18:16:01.447+00:00|1168231109870|52
2012-11-12T18:16:02.447+00:00|1168231109871|52
