creationDate|Forum.id|Post.id
2012-10-21T23:36:20.987+00:00|1099511627779|1099511627795
2012-10-21T23:36:21.987+00:00|1099511627779|1099511627796
2012-10-21T23:36:22.987+00:00|1099511627779|1099511627797
2012-10-21T23:36:23.987+00:00|1099511627779|1099511627798
2012-10-21T23:36:24.987+00:00|1099511627779|1099511627799
2012-10-21T23:36:25.987+00:00|1099511627779|1099511627800
2012-10-21T23:36:26.987+00:00|1099511627779|1099511627801
2012-10-21T23:36:27.987+00:00|1099511627779|1099511627802
2012-10-21T23:36:28.987+00:00|1099511627779|1099511627803
2012-10-21T23:36:29.987+00:00|1099511627779|1099511627804
2012-10-21T23:36:30.987+00:00|1099511627779|1099511627805
2012-10-21T23:36:31.987+00:00|1099511627779|1099511627806
2012-10-21T23:36:32.987+00:00|1099511627779|1099511627807
2012-10-21T23:36:33.987+00:00|1099511627779|1099511627808
2012-10-21T23:36:34.987+00:00|1099511627779|1099511627809
2012-10-21T17:56:55.999+00:00|1099511627903|1099511629028
2012-10-21T17:56:56.999+00:00|1099511627903|1099511629029
2012-10-21T17:56:57.999+00:00|1099511627903|1099511629030
2012-10-21T17:56:58.999+00:00|1099511627903|1099511629031
2012-10-21T17:56:59.999+00:00|1099511627903|1099511629032
2012-10-21T17:57:00.999+00:00|1099511627903|1099511629033
2012-10-21T18:58:27.640+00:00|1099511627932|1099511629322
2012-10-21T18:58:28.640+00:00|1099511627932|1099511629323
2012-10-21T18:58:29.640+00:00|1099511627932|1099511629324
2012-10-21T18:58:30.640+00:00|1099511627932|1099511629325
2012-10-21T01:34:24.159+00:00|1099511627972|1099511629741
2012-10-21T01:34:25.159+00:00|1099511627972|1099511629742
2012-10-21T01:34:26.159+00:00|1099511627972|1099511629743
2012-10-21T01:34:27.159+00:00|1099511627972|1099511629744
2012-10-21T01:34:28.159+00:00|1099511627972|1099511629745
2012-10-21T01:34:29.159+00:00|1099511627972|1099511629746
2012-10-21T01:34:30.159+00:00|1099511627972|1099511629747
2012-10-21T01:34:31.159+00:00|1099511627972|1099511629748
2012-10-21T01:34:32.159+00:00|1099511627972|1099511629749
2012-10-21T01:34:33.159+00:00|1099511627972|1099511629750
2012-10-21T01:34:34.159+00:00|1099511627972|1099511629751
2012-10-21T01:34:35.159+00:00|1099511627972|1099511629752
2012-10-21T01:34:36.159+00:00|1099511627972|1099511629753
2012-10-21T01:34:37.159+00:00|1099511627972|1099511629754
2012-10-21T23:04:52.018+00:00|687194767587|1099511630376
