creationDate|Forum.id|Person.id
2012-12-04T11:10:29.779+00:00|1168231104568|2199023255594
2012-12-04T11:10:29.779+00:00|1168231104568|10995116277782
2012-12-04T11:10:29.779+00:00|1168231104568|13194139533352
2012-12-04T11:10:29.779+00:00|1168231104568|17592186044443
2012-12-04T11:10:29.779+00:00|1168231104568|26388279066641
2012-12-04T11:10:29.779+00:00|1168231104568|26388279066655
2012-12-04T11:10:29.779+00:00|1168231104568|26388279066668
2012-12-04T11:10:29.779+00:00|1168231104568|28587302322204
2012-12-04T11:10:29.779+00:00|1168231104568|28587302322223
2012-12-04T11:10:29.779+00:00|1168231104568|32985348833329
