creationDate|Comment.id|Person.id
2012-10-30T17:45:33.258+00:00|1099511629182|13194139533342
2012-10-30T17:34:42.668+00:00|1099511629190|13194139533342
2012-10-30T19:43:59.873+00:00|1099511629211|13194139533342
2012-10-30T19:46:26.866+00:00|1099511629212|26388279066658
2012-10-30T23:00:00.618+00:00|1099511629217|13194139533342
2012-10-30T17:30:40.472+00:00|1099511629222|13194139533342
2012-10-30T16:45:52.233+00:00|1099511630308|32985348833318
2012-10-30T17:01:39.725+00:00|1099511630309|13194139533342
2012-10-30T16:07:24.775+00:00|1099511630313|13194139533342
2012-10-30T06:22:47.315+00:00|1099511630448|13194139533342
2012-10-30T09:22:01.293+00:00|1099511630451|10995116277808
2012-10-30T06:23:00.747+00:00|1099511630455|28587302322180
