creationDate|Comment.id|Tag.id
2012-11-21T14:54:19.456+00:00|1168231107194|1505
2012-11-21T14:54:19.456+00:00|1168231107194|1521
2012-11-21T14:54:19.456+00:00|1168231107194|1994
2012-11-21T14:54:19.456+00:00|1168231107194|4986
2012-11-21T14:54:19.456+00:00|1168231107194|9686
2012-11-21T15:03:00.933+00:00|1168231107201|1505
2012-11-21T15:03:00.933+00:00|1168231107201|1521
2012-11-21T15:03:00.933+00:00|1168231107201|1952
2012-11-21T15:03:00.933+00:00|1168231107201|9686
2012-11-21T15:03:00.933+00:00|1168231107201|11528
2012-11-21T15:03:00.933+00:00|1168231107201|15728
2012-11-21T20:52:30.661+00:00|1168231108247|7589
