1356428735427|1356998400000|false|1168231106735|""|0.0.0.136|2|1|About Katarina Srebotnik,  of January 16, 2012), including one doubles Grand Slam title, as|92|824633721058
1354758915450|1355269512518|false|1168231106754|""|0.0.0.117|1|1|About Katarina Srebotnik, ults on the doubles circuit, winning 30 titles (as of January 16, 2012), including one do|115|824633721058
1353863735678|1356998400000|false|1168231106764|""|0.0.0.215|1|1|About Katarina Srebotnik, Dubai. She reached a career-high ranking of No. 20 on the Sony Eri|92|824633721058
1354705649445|1356998400000|false|1168231106765|""|0.0.0.61|3|1|About Katarina Srebotnik, as five Grand Slam titles in mixed doubles. She reached the No. 1 posit|97|824633721058
1356255724109|1356998400000|false|1168231106770|""|0.0.0.249|1|1|About Katarina Srebotnik, results on the doubles circuit, winning 30 titles (as of January 16, 2012), i|103|824633721058
1355958869769|1356998400000|false|1168231106783|""|0.0.0.54|0|1|About Katarina Srebotnik, on 4 singles titles on the WTA-tour and was a steady top 30 player f|94|824633721058
1351480027328|1356998400000|false|1099511630055|""|0.0.0.248|1|1|About Katarina Srebotnik, s circuit, winning 30 titles (as of January 16, 2012), including one doubles Grand Slam title|119|824633721058
1349455842423|1356998400000|false|1099511630070|""|0.0.0.95|1|1|About Katarina Srebotnik,  on August 7, 2006. Srebotnik won 4 singles titles on the WTA-tour and was a steady top 30 player for several years. However, she had her best results on the doubles circuit, winning 30 titles (as of January 16, 2012), inc|248|824633721058
1348219235370|1356998400000|false|1099511630074|""|0.0.0.101|2|1|About Katarina Srebotnik, rn March 12, 1981 in Slovenj Gradec) is a Slovenian profes|84|824633721058
1356344169771|1356998400000|false|1168231106815|""|0.0.0.252|1|1|About Katarina Srebotnik, l as five Grand Slam titles in mixed doubles. She reached the No. 1 position on the WTA d|115|824633721058
1350508608480|1356998400000|false|1099511630087|""|0.0.0.12|3|1|About Katarina Srebotnik, itles on the WTA-tour and was a steady top 30 player for several years|96|824633721058
1355906574858|1356998400000|false|1168231106838|""|0.0.0.176|0|1|About Katarina Srebotnik, nd Slam title, as well as five Grand Slam titles in mixed doubles. She reached|105|824633721058
1355630445363|1356311378001|false|1168231106851|""|0.0.0.207|1|1|About Katarina Srebotnik, es titles on the WTA-tour and was a steady top 30 player for several years. However, she h|116|824633721058
1353839659368|1356998400000|false|1168231106870|""|0.0.0.159|2|1|About Katarina Srebotnik, les on the WTA-tour and was a steady top 30 player for sev|84|824633721058
1353764309804|1356998400000|false|1168231106872|""|0.0.0.47|0|1|About Katarina Srebotnik, s player. Srebotnik is right-handed, 1.80 m, weighs 65 kg|84|824633721058
1350237760732|1356998400000|false|1099511630138|""|0.0.0.241|1|1|About Katarina Srebotnik, ver, she had her best results on the doubles circuit, winning 30 titles (as of January|113|824633721058
1336214327990|1356998400000|false|893353199943|""|0.0.0.189|2|1|About Katarina Srebotnik, j Gradec) is a Slovenian professional tennis player. Srebotnik is ri|94|824633721058
1339671662838|1356998400000|false|962072676692|""|0.0.0.125|1|1|About Slavoj Žižek, ity of Ljubljana, SlovenAbout John Quincy Adams, ion of Florida, and authAbout Dead Winter Dead, Handful of Rain, opted nAbout Beautiful Frea|161|824633721058
1339746182837|1356998400000|false|962072676693|""|0.0.0.195|2|1|About Francis of Assisi, tan. By this point, theAbout Slavoj Žižek,  theoretical psychoanalAbout Life Is a Rolle|112|824633721058
1339745822838|1356998400000|false|962072676711|""|0.0.0.142|0|1|About Slavoj Žižek, ively on immediately current sociAbout John Cage, Henry Cowell (1933) and Arno|98|824633721058
1339833032838|1356998400000|false|962072676720|""|0.0.0.15|2|1|About Slavoj Žižek, tical theory, filAbout Johnny Cash,  awards and accolAbout Pakistan, Republic|98|824633721058
1339763057838|1339763067841|true|962072676737|""|0.0.0.188|1|1|About Jackson Browne, s in the United States alAbout Mohammad Reza Pahlavi, e the founding of the PerAbout Slavoj Žižek, t,|123|824633721058
1339640117838|1356998400000|false|962072676747|""|0.0.0.97|3|1|About Michelangelo, s prodigious; wAbout Slavoj Žižek, acanian psychoaAbout Dizzy Gillespie, all time (s|104|824633721058
1339778987838|1356998400000|false|962072676767|""|0.0.0.11|2|1|About Slavoj Žižek, eligion. He has been calleAbout Terry Pratchett, t he was suffering from eaAbout A|102|824633721058
1339811207838|1356998400000|false|962072676770|""|0.0.0.106|1|1|About Marlene Dietrich,  the stage and in silent filmsAbout Slavoj Žižek, rent ongoing global financial About Louis|116|824633721058
1339748702838|1356998400000|false|962072676779|""|0.0.0.107|2|1|About Slavoj Žižek, heory of Jacques About Reba McEntire, ) for which she wAbout Live on Two Legs|97|824633721058
1339719497838|1356998400000|false|962072676791|""|0.0.0.5|2|1|About Slavoj Žižek, e Society forAbout Blue Christmas, d love duringAbout I Shall Be Released, s) plus|103|824633721058
1339783712838|1356998400000|false|962072676798|""|0.0.0.31|0|1|About Prince Philip, Duke of Edinburgh, is father-in-law. PhiliAbout Slavoj Žižek, rector|89|824633721058
1339744652838|1356998400000|false|962072676809|""|0.0.0.36|2|1|About Slavoj Žižek, ist. Since then, he haAbout David Cameron, Minister of the UnitedAbout Kingdom of Prussi|108|824633721058
1339751807838|1356998400000|false|962072676820|""|0.0.0.77|2|1|About Slavoj Žižek,  Minnesota, the UniAbout Sultans of Swing, ng the United KingdAbout Yuan D|94|824633721058
1351191516286|1356998400000|false|1099511630297|""|0.0.0.176|0|1|About Albert Einstein, gether with Bertrand Russell, Einstein signed the Russell–Einstein Manifes|97|687194767587
1351545524431|1354780684480|false|1099511630307|""|0.0.0.124|2|1|About Albert Einstein,  the motion of molecules. He also investigated the thermal properties of|95|687194767587
1329285389192|1356998400000|false|824633723370|""|0.0.0.77|2|1|About Albert Einstein, hat Germany might be developing an atomic weapon, and recommende|87|687194767587
1329737294141|1356998400000|false|824633723371|""|0.0.0.207|1|1|About Albert Einstein,  laws of classical mechanics with the laws of the electromagnetic field. This led to the develop|119|687194767587
1355088818456|1356998400000|false|1168231107070|""|0.0.0.142|0|1|About Albert Einstein, at the U.S. begin similar research; this eventually led to what would become the Manhattan Project. Einstein was in suppor|145|687194767587
1334117334550|1356998400000|false|893353200130|""|0.0.0.195|2|1|About Albert Einstein,  quantum theory within physics. Near the beginning of his career, Einstein thought that Newtonian mechanics was no longer enough to reconcile the laws of classical mechanics with the la|208|687194767587
1351260761786|1356998400000|false|1099511630343|""|0.0.0.92|1|1|About Albert Einstein, field. This led to the development of his special theory of relativity. He realized, however,|116|687194767587
1325072896747|1327740773443|false|755914246679|""|0.0.0.147|3|1|About Albert Einstein, World War II, he helped alert President Franklin D. Roosevelt that Germany mig|101|687194767587
1343465517680|1356998400000|false|1030792153627|""|0.0.0.231|2|1|About Albert Einstein, of the photoelectric effect. The latter was pivotal in establishing quantum the|102|687194767587
1351724721619|1356998400000|false|1099511630369|""|0.0.0.248|1|1|About Albert Einstein, iscovery of the law of the photoelectric effect. The latter wa|85|687194767587
1350860692018|1356998400000|false|1099511630376|""|0.0.0.253|0|1|About Albert Einstein,  light which laid the foundation of the photon theory of light. In 1917, Einstein applied the general|124|687194767587
1354312090292|1356998400000|false|1168231107114|""|0.0.0.15|2|0|About Katarina Srebotnik, ight-handed, 1.80 m, weighs 65 kg and lives in Dubai. She reached a career-high ranking of No. 2|122|962072674532
1356201547773|1356998400000|false|1168231107124|""|0.0.0.61|3|0|About Katarina Srebotnik, itles on the WTA-tour and was a steady top 30 player for several years. However, she had h|116|962072674532
1355756503469|1356998400000|false|1168231107140|""|0.0.0.92|1|0|About Katarina Srebotnik,  doubles circuit, winning 30 titles (as of January 16, 2012), including one doubl|107|962072674532
1354897970403|1356998400000|false|1168231107158|""|0.0.0.107|2|0|About Katarina Srebotnik, oubles Grand Slam title, as well as five Grand Slam titles in mixed doubles. She reached t|116|962072674532
1347739793180|1356998400000|false|1099511630432|""|0.0.0.5|2|0|About Khalid Sheikh Mohammed, s a member of Osama bin Laden's terrAbout Belgium,  French-speaking enclave|106|962072674532
1347739838180|1356998400000|false|1099511630440|""|0.0.0.95|1|0|About Jawaharlal Nehru, f moderate nationalist leadeAbout Khalid Sheikh Mohammed, stan, heading al-Qaeda's p|108|962072674532
1347774443180|1356998400000|false|1099511630457|""|0.0.0.106|1|0|About Khalid Sheikh Mohammed, ged acts of terrorism, iAbout Margaret Thatcher, widely unpopu|92|962072674532
1347818993180|1347819003180|true|1099511630478|""|0.0.0.202|2|0|About Todd Woodbridge,  2 April 1971)About Khalid Sheikh Mohammed, d Reid shoe boAbout Nicholas II of Russia, feated i|118|962072674532
1347786728180|1356998400000|false|1099511630480|""|0.0.0.36|0|0|About James Cameron, f all time at $2.16 billioAbout Khalid Sheikh Mohammed, nt in U.S. custody in Gua|102|962072674532
1347769178180|1347769188184|true|1099511630488|""|0.0.0.168|1|0|About Khalid Sheikh Mohammed, irlines Flight 63, the MillennAbout John Locke, iberal theory are reflected inAbout You|117|962072674532
1347719363180|1356998400000|false|1099511630494|""|0.0.0.140|0|0|About Khalid Sheikh Mohammed, sterminding the SeptAbout Paul the Apostle,  symbolic precursorsAb|96|962072674532
1347769358180|1356998400000|false|1099511630496|""|0.0.0.159|2|0|About Khalid Sheikh Mohammed, g the September 11 attaAbout India, -classified into the tyAbout Feel Good Inc.,|111|962072674532
1347787043180|1356998400000|false|1099511630509|""|0.0.0.215|1|0|About Khalid Sheikh Mohammed,  terrorist group al-Qaeda organiAbout Off the Ground,  solo studi|95|962072674532
