creationDate|Comment.id|Person.id
2012-10-26T00:42:59.398+00:00|1099511629084|17592186044443
2012-10-26T15:05:44.438+00:00|1099511630303|13194139533342
2012-10-26T21:58:14.021+00:00|1099511630345|32985348833318
2012-10-26T14:12:52.180+00:00|1099511630346|8796093022237
2012-10-26T14:21:10.123+00:00|1099511630348|13194139533342
2012-10-26T14:59:49.241+00:00|1099511630349|10995116277761
2012-10-26T15:24:18.117+00:00|1099511630351|32985348833318
2012-10-26T15:06:54.303+00:00|1099511630352|24189255811109
2012-10-26T14:22:11.269+00:00|1099511630353|8796093022237
2012-10-26T16:00:31.331+00:00|1099511630354|8796093022234
2012-10-26T19:26:38.101+00:00|1099511630355|17592186044443
2012-10-26T19:26:48.964+00:00|1099511630356|24189255811109
2012-10-26T19:31:48.229+00:00|1099511630358|13194139533342
2012-10-26T22:42:24.866+00:00|1099511630452|2199023255557
2012-10-26T13:28:32.447+00:00|1099511630533|26388279066668
2012-10-26T18:06:19.237+00:00|1099511630553|2199023255557
2012-10-26T20:05:23.605+00:00|1099511630554|10995116277782
2012-10-26T18:09:52.334+00:00|1099511630559|26388279066655
2012-10-26T22:32:00.921+00:00|1099511630560|26388279066658
